Company,52-Week Low,Recent Price,52-Week High,Beta,Daily Volume (3-month avg),Daily Volume (10-day avg),52-Week Change,52-Week Change relative to S&P500,Market Capitalization,Shares Outstanding,Float,Annual Dividend,Dividend Yield,Last Split,Book Value,Earnings (ttm),Earnings (mrq),Sales (per share),Cash,Price/Book,Price/Earnings,Price/Sales,Sales (ttm),EBITDA,Income,Profit Margin,Operating Margin,Fiscal Year Ends,Most recent quarter,Return Assets,Return Equity,Current Ratio,Debt/Equity,Total Cash,Shares Short,Percent of Float,Shares Short (Prior Month),Short Ratio,Daily Volume,Start Price,End Price,Company Return,Market Return,DCV,Delta Return
pios,7.4,11.28,15,0.81,201.8K,146.0K,12.80%,30.20%,357.9M,31.7M,19.4M,0.12,1.06%,none,10.55,0.29,-0.17,84.41,1.44,1.07,39.03,0.13,2.69B,84.9M,10.1M,0.60%,2.10%,31-Mar,none,1.35%,2.90%,2.9,0.86,45.7M,3.42M,17.60%,3.76M,17.07,200.0K,11.1,12.7,14.41,1.61,1339770,12.81
pir,7.97,14.46,14.94,0.59,603.7K,568.0K,25.70%,45.10%,1.35B,93.1M,74.5M,0.16,1.11%,none,5.66,0.89,0.14,15,0.68,2.56,16.28,0.96,1.46B,181.3M,86.2M,5.90%,9.50%,3-Mar,none,none,none,none,none,none,none,none,none,none,none,14.5,17.34,19.59,1.61,7377600,17.98
pixr,25.625,35.62,46.49,1.07,319.9K,201.0K,29.20%,49.20%,1.73B,48.6M,11.2M,none,none,none,9.95,1.15,0.12,2.34,0.83,3.58,30.97,15.2,119.8M,110.5M,58.0M,48.40%,67.70%,30-Dec,none,none,none,none,none,none,none,none,none,none,none,36.01,35.96,-0.14,1.61,5142228,-1.75
pixt,0.2,0.36,2.25,0.17,35.5K,44.0K,-79.40%,-76.30%,20.2M,56.1M,25.3M,none,none,none,0.14,-0.48,-0.15,0.09,0.13,2.61,none,4.12,4.90M,-27.2M,-26.7M,none,none,31-Dec,none,none,none,none,none,none,none,none,none,none,none,0.36,0.2,-44.44,1.61,19584,-46.05
pkd,2.25,3.07,7.53,1.03,441.8K,397.0K,-28.80%,-17.80%,282.9M,92.2M,73.7M,none,none,none,4.43,0.1,0.03,5.3,0.77,0.69,29.52,0.58,490.3M,168.1M,9.65M,2.00%,15.20%,31-Dec,none,0.86%,2.40%,2.29,1.45,71.2M,240.0K,0.30%,221.0K,0.56,432.0K,3.11,3.69,18.65,1.61,1081658,17.04
pke,19.05,25.25,40.188,1.25,62.3K,51.0K,-26.80%,-15.50%,490.0M,19.4M,17.1M,0.24,0.95%,none,15.6,0.57,-0.19,19.82,8.03,1.62,44.07,1.27,393.0M,10.8M,10.5M,2.70%,2.70%,25-Feb,none,none,none,none,none,none,none,none,none,none,none,24.6,26.4,7.32,1.61,2164800,5.71
pkg,12.65,17.5,20.7,none,286.5K,233.0K,17.20%,35.20%,1.85B,105.6M,42.2M,none,none,none,7.08,1.5,0.27,16.9,0.62,2.47,11.69,1.03,1.84B,493.4M,163.0M,8.80%,18.90%,31-Dec,none,8.15%,23.16%,2.04,1.09,65.3M,918.0K,2.20%,747.0K,3.7,248.0K,17.71,18.15,2.48,1.61,2892043,0.88
pki,21.275,27.72,55.75,0.99,672.6K,692.0K,-43.90%,-35.30%,3.41B,123.0M,86.1M,0.28,1.01%,none,8.04,0.88,0.21,13.75,1.27,3.45,31.61,2.02,1.43B,278.8M,91.2M,6.40%,11.90%,31-Dec,none,4.05%,12.22%,1.62,1.01,128.4M,4.26M,5.00%,3.92M,6.42,664.0K,27.05,35.02,29.46,1.61,19237960,27.85
pkoh,1.65,2.25,6.875,1.47,26.9K,53.0K,-55.60%,-48.70%,23.6M,10.5M,4.00M,none,none,none,14.27,-0.43,-0.26,63.49,0.14,0.16,none,0.04,662.6M,52.4M,-4.51M,-0.70%,4.80%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,2.5,3.18,27.2,1.61,47000,25.59
pks,10.34,14.32,23.73,1.67,619.0K,444.0K,0.00%,15.50%,1.32B,92.4M,49.9M,none,none,none,16.73,-1.36,1.4,11.72,1.34,0.86,none,1.22,1.05B,358.9M,-76.1M,-4.70%,15.60%,31-Dec,none,-1.14%,-5.09%,1.46,1.44,123.5M,6.27M,12.60%,6.65M,10.89,576.0K,14.15,15.38,8.69,1.61,6838695,7.08
pksi,0.61,0.72,10,1.43,52.8K,86.0K,-90.00%,-88.40%,13.6M,18.9M,10.9M,none,none,none,1.46,-0.95,-0.4,1.93,1.22,0.49,none,0.37,35.3M,-18.5M,-17.6M,-49.80%,-53.20%,31-Dec,none,-34.79%,-49.06%,2.5,0,23.1M,"3,000",0.00%,"3,000",0.06,54.0K,0.8,0.84,5,1.61,53440,3.39
pktr,1.875,6.24,24.125,6.09,162.1K,139.0K,-58.00%,-51.60%,186.7M,29.9M,18.2M,none,none,none,1.91,-2.59,-1.83,1.66,1.83,3.26,none,3.77,48.5M,-57.7M,-76.4M,none,none,31-Dec,none,-60.97%,-71.14%,4.67,0.04,54.7M,503.0K,2.80%,477.0K,3.65,138.0K,6.15,7.37,19.84,1.61,991995,18.23
pkx,13.6,21.2,23.05,1.28,253.5K,392.0K,37.30%,58.50%,6.95B,327.7M,324.4M,none,none,none,22.66,1.59,0.44,32.59,3.36,0.94,13.29,0.65,10.6B,1.57B,521.5M,5.00%,14.70%,31-Dec,none,3.69%,6.92%,1.61,0.58,1.10B,711.0K,0.20%,569.0K,3.95,180.0K,20.75,23,10.84,1.61,4903225,9.23
pky,27.375,31.85,35.25,0.23,15.6K,12.0K,13.50%,31.00%,298.5M,9.37M,8.50M,2.52,7.91%,none,26.08,2.08,0.41,11.55,0.08,1.22,15.31,2.76,131.3M,69.3M,22.9M,20.80%,20.50%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,31.43,33.2,5.63,1.61,1342061,4.02
pl,24,28.12,35,0.94,160.1K,132.0K,15.10%,32.80%,1.93B,68.6M,57.6M,0.56,1.99%,none,21.49,2.22,0.6,27.38,3.98,1.31,12.68,1.03,1.89B,none,152.6M,8.60%,13.10%,31-Dec,none,0.99%,12.13%,none,0.28,273.0M,419.0K,0.70%,492.0K,2.85,147.0K,27.65,28.93,4.63,1.61,3702335,3.02
pla,9.438,14.65,19.75,0.96,50.5K,31.0K,35.50%,56.40%,359.1M,24.5M,13.8M,none,none,none,3.75,-1.92,-0.09,12.03,0.33,3.9,none,1.22,292.8M,39.0M,-46.6M,-15.90%,-3.50%,31-Dec,none,-11.77%,-42.45%,0.72,1.12,8.24M,466.0K,3.40%,405.0K,5.9,79.0K,14.85,16.89,13.74,1.61,1730025,12.13
plab,16.125,26.56,38.438,2.31,451.0K,248.0K,61.60%,86.50%,796.6M,30.0M,23.4M,none,none,none,9.56,0.08,0.06,11.89,0.82,2.78,320,2.23,380.8M,88.0M,2.78M,1.80%,4.00%,31-Oct,none,1.15%,0.96%,2.48,0.58,24.7M,1.90M,8.10%,2.16M,4.34,437.0K,26.95,31.35,16.33,1.61,10179015,14.72
plb,22.125,37.1,48.15,0.64,82.0K,170.0K,60.40%,85.20%,651.0M,17.5M,6.30M,none,none,none,13.98,1.53,0.35,17.13,0.3,2.65,24.2,2.17,310.8M,51.0M,27.9M,9.00%,16.40%,30-Sep,none,6.07%,12.33%,2.21,0.97,5.28M,151.0K,2.40%,180.0K,1.89,80.0K,39.89,42.03,5.36,1.61,17312260,3.76
plc,0.313,0.6,2,1.77,40.3K,105.0K,20.00%,38.50%,17.7M,29.5M,19.4M,none,none,none,0.27,-0.24,-0.03,0.34,0.22,2.26,none,1.79,9.65M,-4.03M,-6.33M,-65.60%,-71.20%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,0.65,0.6,-7.69,1.61,23530,-9.3
plcce,4,5.7,6.875,0.63,"1,864",0,1.30%,17.00%,18.3M,3.21M,1.40M,none,none,none,8.77,-0.6,1.3,3.04,6.49,0.65,none,1.87,10.2M,-2.75M,-2.26M,-22.10%,-29.20%,31-Dec,none,-6.48%,-8.00%,8.03,0,20.9M,"1,000",0.10%,0,0.2,"5,000",0,0,0,1.61,0,-1.61
plce,14.938,34.9,35.85,1.47,322.8K,564.0K,29.60%,49.50%,916.5M,26.3M,10.5M,none,none,none,7.3,1.58,0.7,24,0.32,4.78,22.07,1.45,641.8M,96.0M,42.6M,6.60%,11.00%,3-Feb,none,none,none,none,none,none,none,none,none,none,none,33.76,27.15,-19.58,1.61,15762544,-21.19
plcm,10.75,34.53,55.281,2.09,2.90M,1.29M,-9.90%,4.00%,3.11B,90.0M,77.4M,none,none,none,5.27,0.41,0.11,4.29,2.41,6.55,83.41,8.06,363.2M,49.4M,34.8M,9.60%,13.10%,31-Dec,none,7.00%,8.20%,5.12,0,216.5M,8.49M,11.00%,12.2M,2.8,3.04M,35.44,34.4,-2.93,1.61,45426992,-4.54
pld,19.35,21.95,23.3,0.4,277.5K,462.0K,4.20%,20.30%,3.84B,175.0M,113.7M,1.38,6.29%,none,13.9,1.06,0.28,3.71,0.5,1.58,20.79,5.91,640.0M,547.2M,182.0M,36.10%,37.50%,31-Dec,none,4.03%,7.78%,none,0.88,87.3M,1.11M,1.00%,878.0K,5.16,215.0K,22.04,21.51,-2.4,1.61,14923284,-4.01
ple,6.5,8.48,8.9,0.43,682,0,21.10%,39.80%,15.1M,1.77M,1.30M,0.4,4.72%,none,11.2,0.61,0.09,9.4,1.83,0.76,13.97,0.9,16.7M,none,1.08M,6.50%,none,31-Dec,none,0.48%,5.56%,none,none,none,none,none,none,none,none,8.5,8.9,4.71,1.61,11050,3.1
plfe,14.688,19.67,22.57,0.36,93.2K,374.0K,26.90%,46.50%,576.7M,29.3M,21.7M,0.4,2.03%,none,15.7,0.15,-0.56,9.58,none,1.25,133.81,2.05,280.2M,none,4.21M,1.50%,5.00%,31-Dec,none,0.13%,0.92%,none,0.3,-11.2M,257.0K,1.20%,155.0K,7.14,36.0K,19.6,20.56,4.9,1.61,413560,3.29
pli,0.8,2.23,2.45,0.91,18.6K,0,62.20%,87.20%,31.6M,14.2M,4.30M,none,none,none,0.12,-0.29,0.07,6.92,0.08,18.54,none,0.32,154.2M,13.9M,-2.64M,-0.30%,7.40%,31-Dec,none,-0.22%,-77.18%,1.52,3.81,1.16M,0,none,0,none,14.0K,2.23,0,-100,1.61,0,-101.61
pll,17.5,23.02,26.25,0.52,383.8K,308.0K,11.90%,29.20%,2.81B,122.0M,117.1M,0.68,2.95%,none,6.29,0.91,0.16,10.01,1.65,3.66,25.35,2.3,1.23B,167.0M,111.8M,9.10%,12.20%,28-Jul,none,none,none,none,none,none,none,none,none,none,none,23.03,24.06,4.47,1.61,5151811,2.86
plll,2.55,3.34,5.74,0.23,30.0K,24.0K,-2.90%,12.10%,68.3M,20.5M,13.5M,none,none,none,1.8,0.36,-0.03,1.07,0.24,1.85,9.23,3.13,23.2M,13.0M,8.43M,38.10%,50.00%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,3.35,3.18,-5.07,1.61,23115,-6.68
plm,2.188,3,3.7,0.66,818,"1,000",33.30%,53.90%,22.7M,7.55M,3.20M,none,none,none,2.26,0.15,0.19,1.47,1.71,1.33,19.61,2.04,11.1M,3.23M,1.15M,10.30%,22.20%,31-Dec,none,2.49%,4.93%,none,0,12.9M,"1,000",0.00%,"1,000",none,0,3.01,3.34,10.96,1.61,1204,9.35
plmd,9.5,23,49.41,1.3,311.9K,319.0K,-7.50%,6.70%,283.2M,12.3M,10.0M,none,none,none,12.9,2.21,0.36,18.53,2.55,1.78,10.39,1.24,247.3M,76.7M,29.6M,12.00%,18.70%,31-Mar,none,14.73%,18.80%,3.38,0.01,31.5M,6.95M,69.50%,6.72M,22.92,303.0K,23.2,16.6,-28.45,1.61,2292160,-30.06
plnr,12,19.25,32.875,0.38,128.5K,126.0K,-14.40%,-1.20%,239.2M,12.4M,6.60M,none,none,none,7.72,1.11,0.26,15.87,1.77,2.49,17.36,1.21,208.0M,29.6M,14.5M,7.00%,10.90%,28-Sep,none,none,none,none,none,none,none,none,none,none,none,19.87,21.1,6.19,1.61,2565217,4.58
plp,2.96,4.4,5.4,0.3,17.2K,13.0K,11.70%,29.00%,455.4M,103.5M,18.6M,0.36,8.18%,none,-3.02,-0.6,-0.21,none,none,none,none,none,-13.6M,-26.4M,-62.2M,none,none,31-Dec,none,-16.73%,none,3.23,none,none,"6,000",0.00%,"6,000",0.25,24.0K,4.3,4,-6.98,1.61,54180,-8.59
plra,0.75,1.2,8.375,0.51,409,"1,000",-80.40%,-77.40%,2.44M,2.04M,600.0K,none,none,none,3.07,-3.25,-0.41,32.99,0,0.39,none,0.04,67.2M,530.0K,-6.61M,-9.80%,-3.60%,1-Dec,none,-13.09%,-78.32%,0.62,4.11,"2,000",0,none,0,none,"1,000",1.2,1.49,24.17,1.61,0,22.56
plsk,9,18.26,19.7,-0.12,"2,000","1,000",89.70%,119.00%,35.1M,1.92M,700.0K,none,none,none,12.99,0.54,0.2,8.94,1.59,1.41,33.63,2.04,17.0M,none,1.04M,6.10%,41.90%,31-Dec,none,0.43%,4.22%,none,none,3.06M,0,none,0,none,"3,000",17.76,25.3,42.45,1.61,26640,40.85
plt,16,24.44,54.99,1.7,277.4K,262.0K,-38.40%,-28.90%,1.15B,46.9M,26.3M,none,none,none,3.08,0.92,0.14,6.89,1.42,7.95,26.71,3.55,354.4M,70.7M,47.7M,13.40%,17.70%,31-Mar,none,21.51%,30.02%,2.75,0,66.7M,3.19M,12.10%,2.66M,9.47,337.0K,24.1,25.64,6.39,1.61,6588940,4.78
plug,6.01,8.65,38,1.71,337.8K,235.0K,-35.00%,-25.00%,433.6M,50.1M,17.0M,none,none,none,3,-1.74,-0.38,0.1,2.08,2.88,none,82.91,4.71M,-86.3M,-78.4M,none,none,31-Dec,none,-51.17%,-59.63%,14.38,0.04,104.1M,3.63M,21.40%,3.65M,10.23,355.0K,8.41,8.74,3.92,1.61,1718163,2.31
plus,6.17,7.9,17.75,0.87,11.5K,12.0K,-16.30%,-3.40%,82.5M,10.4M,3.40M,none,none,none,9.85,0.79,0.21,23.85,3.27,0.8,9.99,0.33,245.7M,38.6M,8.15M,3.30%,5.60%,31-Mar,none,2.56%,8.71%,none,1.56,33.3M,41.0K,1.20%,42.0K,2.28,18.0K,7.998,9.55,19.4,1.61,16795.8,17.8
plx,16.875,24.25,29.5,0.45,65.4K,49.0K,28.50%,48.30%,565.4M,23.3M,12.4M,none,none,none,10.24,4.25,0.58,167.78,0.74,2.37,5.71,0.14,4.29B,135.7M,114.3M,3.40%,2.20%,31-Dec,none,13.39%,101.45%,0.96,1.17,17.3M,378.0K,3.00%,0,5.04,75.0K,24.21,24.61,1.65,1.61,1045872,0.04
plxs,19.938,30.15,56.125,2.32,975.9K,695.0K,-30.50%,-19.80%,1.26B,41.8M,39.3M,none,none,none,10.22,0.91,0.16,24.61,2.52,2.95,33.2,1.23,1.06B,72.4M,39.1M,3.70%,6.40%,30-Sep,none,6.75%,10.60%,3.64,0.18,105.4M,4.74M,12.10%,4.43M,4.07,1.17M,29.9,26.56,-11.17,1.61,28366130,-12.78
plxt,3.188,13.74,16.75,3.64,177.5K,305.0K,-9.20%,4.90%,319.5M,23.3M,14.9M,none,none,none,3,-0.24,-0.05,2.09,0.55,4.58,none,6.56,48.7M,-3.65M,-5.64M,-11.60%,-16.10%,31-Dec,none,-5.78%,-7.89%,4.78,0,12.7M,266.0K,1.80%,143.0K,1,266.0K,13,12.61,-3,1.61,2377700,-4.61
pmaca,15.95,18.55,18.938,0.01,12.5K,22.0K,9.30%,26.20%,396.5M,21.4M,12.0M,0.42,2.26%,none,21.56,0.57,-0.63,36.68,1.13,0.86,32.49,0.51,797.9M,none,12.7M,1.60%,0.40%,31-Dec,none,0.35%,2.83%,none,0.27,24.2M,18.0K,0.10%,"8,000",3.6,"5,000",18.64,19.3,3.54,1.61,165896,1.93
pmbc,4.5,7.15,8.91,none,"8,227","6,000",34.60%,55.30%,45.4M,6.34M,5.50M,none,none,none,5.72,0.28,0.08,1.82,1.84,1.25,25.54,3.93,11.8M,none,1.81M,15.40%,none,31-Dec,none,1.02%,5.15%,none,none,none,none,none,none,none,none,7.05,8,13.48,1.61,17625,11.87
pmc,6.75,7.13,9.5,0.3,10.1K,13.0K,-14.20%,-1.00%,84.5M,11.9M,8.20M,0.8,11.22%,none,6.21,1.02,0.15,1.82,1.84,1.15,6.98,3.92,21.6M,16.0M,12.1M,57.20%,45.10%,31-Dec,none,7.64%,16.59%,none,0.95,21.8M,"1,000",0.00%,"1,000",0.09,11.0K,7.1,7.09,-0.14,1.61,48280,-1.75
pmcs,9.37,22.79,139.438,2.7,10.8M,11.5M,-76.30%,-72.60%,3.76B,165.1M,135.4M,none,none,none,3.36,-1.8,-0.2,2.71,3.15,6.78,none,8.42,507.2M,-191.6M,-287.2M,-56.60%,-58.10%,31-Dec,none,-29.43%,-40.12%,4.88,0.5,519.9M,21.1M,15.60%,22.0M,1.8,11.7M,21.88,21.26,-2.83,1.61,146353132,-4.44
pmd,2.85,3.75,5.4,0.24,"7,182","5,000",-25.00%,-13.40%,79.3M,21.1M,7.80M,0.08,2.13%,none,0.35,0.02,0.01,0.78,0.13,10.66,178.57,4.84,16.6M,1.94M,469.0K,2.80%,4.00%,31-Dec,none,4.36%,5.65%,2.96,0,2.70M,19.0K,0.20%,19.0K,9.5,"2,000",3.75,4.1,9.33,1.61,0,7.72
pme,3.25,6.29,27.375,2.53,252.9K,139.0K,-75.60%,-71.80%,200.9M,31.9M,21.1M,0.12,1.91%,none,8.98,-0.96,-0.92,13.24,0.89,0.7,none,0.47,424.0M,40.9M,-30.5M,-7.20%,-0.90%,31-Dec,none,-3.78%,-9.23%,1.1,1.28,28.4M,2.86M,13.50%,2.07M,12,238.0K,5.9,6.26,6.1,1.61,696790,4.49
pmed,1.313,2.9,4.125,2.14,59.1K,64.0K,85.50%,114.20%,37.5M,12.9M,12.3M,none,none,none,0.65,-1.02,-0.28,0.65,0.24,4.46,none,4.45,7.71M,-9.59M,-12.0M,none,none,31-Dec,none,none,none,none,none,none,none,none,none,none,none,2.95,2.46,-16.61,1.61,149565,-18.22
pmfg,6.125,18.83,23.5,0.72,"6,682","8,000",195.40%,240.90%,56.1M,2.98M,2.50M,0.24,1.27%,none,6.23,1.43,0.25,30,0.18,3.02,13.15,0.63,90.8M,8.25M,4.37M,4.80%,8.40%,30-Jun,none,10.25%,27.60%,1.49,0,529.0K,36.0K,1.40%,68.0K,3.6,10.0K,18,18.05,0.28,1.61,257400,-1.33
pmi,48.375,63.15,74.5,0.58,375.4K,264.0K,0.70%,16.30%,2.81B,44.5M,34.7M,0.16,0.25%,none,39.08,6.44,1.74,18.94,1.32,1.62,9.8,3.33,858.2M,none,292.0M,34.00%,48.40%,31-Dec,none,11.46%,18.57%,none,0.26,58.9M,2.10M,6.10%,1.95M,4.04,521.0K,62.1,67.01,7.91,1.61,13457070,6.3
pmic,0.45,2.53,4,0.81,31.2K,24.0K,12.40%,29.80%,26.3M,10.4M,1.10M,none,none,none,0.77,-0.23,-0.04,7.42,0.27,3.3,none,0.34,75.7M,-2.25M,-2.37M,-3.20%,-3.30%,31-Dec,none,-12.03%,-25.90%,1.77,0.62,2.84M,"1,000",0.10%,10.0K,0.02,44.0K,2.5,1.85,-26,1.61,30250,-27.61
pmid,1.75,2.25,3.25,0.36,"8,409",17.0K,12.50%,29.90%,18.7M,8.31M,4.20M,0.18,7.82%,none,3.23,-0.13,0,3.77,0.72,0.7,none,0.6,30.0M,984.0K,-980.0K,-3.30%,-5.20%,31-Dec,none,-3.08%,-3.56%,3.65,0,5.96M,26.0K,0.60%,25.0K,4.33,"6,000",2.25,2.27,0.89,1.61,9450,-0.72
pmix,0.1,0.11,2.344,1.97,32.8K,99.0K,-91.20%,-89.80%,2.09M,19.0M,5.90M,none,none,none,0.23,-1.38,-0.1,1.33,0.03,0.48,none,0.08,22.2M,-13.0M,-22.9M,none,-96.20%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,0.14,0.15,7.14,1.61,25746,5.53
pmrp,1.125,2.14,3.188,0.3,"3,045","9,000",31.70%,52.00%,15.5M,7.25M,3.30M,none,none,none,1.65,-0.99,0.13,2.44,2.41,1.29,none,0.88,17.7M,-11.4M,-7.14M,-40.40%,-74.50%,30-Apr,none,none,none,none,none,none,none,none,none,none,none,2.14,1.72,-19.63,1.61,16264,-21.24
pmry,9.73,15.23,18.25,1.69,42.3K,24.0K,6.40%,22.80%,193.1M,12.7M,8.00M,none,none,none,15.41,1.55,0.41,66.93,0.26,0.99,9.81,0.23,850.5M,45.1M,19.7M,2.30%,4.10%,5-Jan,none,none,none,none,none,none,none,none,none,none,none,14.89,13.5,-9.34,1.61,696852,-10.94
pmsi,3.1,4.3,7.25,0.67,57.4K,196.0K,-25.20%,-13.70%,66.9M,15.6M,6.50M,none,none,none,6.82,0.47,0.15,9.35,0.74,0.63,9.15,0.46,146.9M,65.2M,7.40M,24.00%,34.40%,31-Dec,none,12.66%,7.23%,3.71,1.19,11.5M,"3,000",0.00%,"6,000",0.05,60.0K,4.16,4.84,16.35,1.61,1022112,14.74
pmt,5.71,6.47,7.2,0.23,66.5K,60.0K,4.60%,20.70%,343.5M,53.1M,52.6M,0.58,8.90%,none,6.99,0.12,0.19,0.71,0,0.93,53.92,9.06,37.9M,34.3M,6.40M,16.90%,90.50%,31-Oct,none,1.59%,1.67%,none,0,99.0K,32.0K,0.10%,55.0K,0.54,59.0K,6.48,6.37,-1.7,1.61,391392,-3.31
pmtc,3.97,8.75,17,1.87,3.22M,2.33M,-20.90%,-8.70%,2.30B,262.5M,228.4M,none,none,none,1.71,-0.04,-0.1,3.55,1.04,5.11,none,2.46,934.6M,75.5M,-8.21M,-0.90%,4.00%,30-Sep,none,none,none,none,none,none,none,none,none,none,none,8.34,7.81,-6.35,1.61,17302164,-7.96
pmti,0.75,1.16,3,0.22,16.3K,21.0K,-51.20%,-43.60%,12.2M,10.5M,8.80M,none,none,none,0.41,-0.81,-0.25,1.57,0.73,2.81,none,0.74,16.6M,-8.88M,-8.64M,-49.80%,-55.60%,31-Dec,none,-43.73%,-123.27%,1.36,0.35,7.62M,64.0K,0.70%,66.0K,5.82,11.0K,1.15,1.19,3.48,1.61,10465,1.87
pmtr,5.5,15.13,18.55,none,213.2K,248.0K,75.40%,102.50%,551.9M,36.5M,27.7M,none,none,none,6.96,0.34,0.08,21.73,0.35,2.17,45.03,0.7,709.4M,20.9M,10.9M,1.50%,2.70%,31-Mar,none,2.96%,5.84%,2.53,0.36,12.6M,1.74M,6.30%,1.74M,6.33,275.0K,14.25,12,-15.79,1.61,2022075,-17.4
pnbc,11.938,15.94,17.38,0.23,955,"2,000",26.30%,45.70%,52.7M,3.31M,2.90M,0.48,3.01%,none,14.53,1.61,0.39,11.17,7.06,1.1,9.9,1.43,37.8M,none,5.45M,14.40%,none,31-Dec,none,1.04%,11.65%,none,none,none,none,none,none,none,none,16,16.21,1.31,1.61,32000,-0.3
pnbk,6.063,8.2,10,0.46,"1,364","4,000",26.20%,45.60%,19.7M,2.40M,1.30M,0.08,0.98%,none,7.08,0.45,0.09,6.32,2.07,1.16,18.34,1.3,15.1M,none,1.07M,7.10%,none,31-Dec,none,0.56%,6.54%,none,none,none,none,none,none,none,none,8.25,8.3,0.61,1.61,9075,-1
pnc,51.14,57.95,75.813,0.77,1.11M,1.10M,-11.40%,2.30%,16.5B,284.0M,281.2M,1.92,3.31%,none,24.02,3.96,1.02,15.16,12.37,2.41,14.62,3.82,4.42B,none,1.15B,26.50%,none,31-Dec,none,1.66%,17.29%,none,none,none,none,none,none,none,none,56.65,56.2,-0.79,1.61,63431005,-2.4
pne,6,8.1,17.938,0.73,"3,318","4,000",-48.60%,-40.60%,104.8M,12.9M,1.94M,0.89,10.94%,none,none,5.5,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,8.65,10,15.61,1.61,9515,14
pnfp,4,8.05,9,none,"2,000","4,000",13.00%,30.40%,18.6M,2.31M,1.90M,none,none,none,8.73,-2.23,-0.34,2.22,none,0.92,none,3.62,4.25M,none,-4.26M,none,none,31-Dec,none,-5.98%,-27.36%,none,none,none,none,none,none,none,none,,,0,1.61,0,-1.61
pnft,2.875,4.5,7.438,-0.56,"9,364","7,000",18.00%,36.20%,90.3M,20.1M,4.00M,none,none,none,10.57,-4.92,-1.1,127.31,2.12,0.43,none,0.04,2.56B,61.4M,-98.7M,-3.90%,-2.00%,3-Feb,none,none,none,none,none,none,none,none,none,none,none,4.797,5.3,10.49,1.61,120404.7,8.88
png,6.875,9.82,10.6,0.16,"2,318","1,000",39.00%,60.50%,75.1M,7.65M,1.50M,0.21,2.14%,none,10.39,0.5,0.2,13.28,1.02,0.94,19.64,0.74,101.3M,none,3.81M,3.80%,5.00%,31-Dec,none,1.60%,5.05%,none,0.02,7.81M,0,none,0,none,"5,000",9.82,10.55,7.43,1.61,0,5.82
pnk,5.4,6.97,21.688,0.71,58.8K,58.0K,-66.90%,-61.80%,177.3M,25.4M,16.3M,none,none,none,13.58,-0.48,0.04,20.79,5.16,0.51,none,0.34,542.2M,64.7M,-12.5M,-2.30%,2.90%,31-Dec,none,-1.32%,-3.53%,3.02,1.44,131.4M,372.0K,2.30%,379.0K,6.1,61.0K,6.9,6.03,-12.61,1.61,222180,-14.22
pnm,22.875,26,37.8,0.37,153.1K,124.0K,7.20%,23.80%,1.02B,39.1M,39.1M,0.8,3.08%,none,26.59,4.01,0.82,62.22,5.69,0.98,6.49,0.42,2.49B,438.0M,159.4M,6.40%,13.80%,31-Dec,none,5.41%,16.29%,1.42,0.91,222.6M,211.0K,0.50%,187.0K,1.17,180.0K,26.35,27.95,6.07,1.61,1804975,4.46
pnn,14,16.16,22,0.36,"8,864",10.0K,-14.10%,-0.90%,279.8M,17.3M,5.90M,0.32,1.98%,none,10.68,1.14,0.05,12.74,0.57,1.51,14.15,1.27,225.0M,41.4M,20.2M,9.00%,13.40%,31-Dec,none,8.90%,11.25%,3.09,0.1,9.90M,14.0K,0.20%,13.0K,2.33,"6,000",15.7,16.75,6.69,1.61,45530,5.08
pnnw,25.625,30,35,0.01,"1,318","1,000",13.20%,30.70%,53.6M,1.79M,1.50M,1.04,3.47%,none,16.58,2.16,0.56,13.84,1.96,1.81,13.89,2.17,24.8M,12.7M,3.87M,18.90%,38.10%,31-Dec,none,5.67%,13.50%,2.83,0.93,3.50M,"1,000",0.10%,0,0.5,"2,000",30,27,-10,1.61,0,-11.61
pno,0.91,1.17,3.5,0.33,17.3K,12.0K,-52.00%,-44.60%,28.5M,24.4M,14.4M,none,none,none,0.63,-0.85,-1.1,3.95,0.06,1.87,none,0.3,96.3M,57.5M,-20.4M,-21.20%,26.20%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,1.02,0.86,-15.69,1.61,11016,-17.3
pnp,20.375,26.69,28.45,-0.04,126.0K,185.0K,24.90%,44.10%,862.6M,32.3M,18.4M,1.82,6.82%,none,18.91,1.77,0.51,5.72,0.01,1.41,15.06,4.67,178.4M,131.8M,55.8M,32.80%,32.80%,31-Dec,none,4.86%,10.02%,none,1.05,225.0K,123.0K,0.70%,112.0K,0.84,147.0K,27,28.72,6.37,1.61,7371000,4.76
pnr,20.625,35.42,38.55,1.22,157.6K,116.0K,27.40%,47.00%,1.74B,49.1M,48.3M,0.72,2.03%,none,21.75,1.12,0.5,54.85,0.67,1.63,31.65,0.65,2.69B,256.8M,55.3M,2.10%,5.70%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,35.77,36.51,2.07,1.61,2135469,0.46
