"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Start Price","End Price","Company Return","Market Return","DCV","Delta Return"
"SPCHA","1.28","1.78","2.95","3.65","2,700","1,775","-12.32%","-17.36%","25.26M","14.19M","12.56M","N/A","N/A","N/A","1.54","-0.13","-0.13","25.77","0.23","1.16","N/A","0.07","365.62M","10.53M","-1.90M","-0.52%","0.07%","Apr 3","Jul 3, 2011","0.11%","-8.51%","1.20","203.25","3.32M","8.23K","0.20%","8.33K","3.90","4,359","1.7707","1.75","-1.17","17.39","885.35","-18.56"
"SPE","13.89","14.82","15.95","0.25","11,346","12,713","5.63%","0.59%","98.94M","6.68M","N/A","0.36","2.40%","N/A","17.44","3.39","3.39","0.46","0.01","0.85","4.37","32.19","3.06M","N/A","22.62M","739.40%","44.32%","Dec 31","Jun 30, 2011","N/A","N/A","1.43","N/A","44.07K","2.03K","N/A","2.30K","0.10","7,893","14.70","14.87","1.16","17.39","146529.60","-16.24"
"SPEX","1.23","2.14","10.90","0.21","74,400","132,786","-71.76%","-76.80%","5.48M","2.56M","2.55M","N/A","N/A","May 9, 2011","2.24","-1.96","-1.96","0.57","2.17","1.15","N/A","5.20","1.27M","-5.36M","-4.28M","N/A","-429.63%","Dec 31","Jun 30, 2011","-57.45%","-102.66%","9.35","N/A","5.56M","26.31K","1.00%","107.64K","0.20","242,379","1.87","1.289","-31.07","17.39","109374.43","-48.46"
"SPF","2.08","3.45","4.98","3.36","2,321,570","2,750,500","-13.48%","-18.52%","683.20M","198.03M","105.19M","N/A","N/A","Aug 30, 2005","3.07","-0.14","-0.14","5.16","2.39","1.05","N/A","0.82","777.70M","26.49M","-21.51M","-5.48%","2.96%","Dec 31","Jun 30, 2011","0.70%","-8.08%","8.50","223.53","473.39M","19.16M","18.00%","19.61M","11.80","2,321,103","2.94","3.18","8.16","17.39","9152599.26","-9.23"
"SPG","94.30","123.59","124.26","1.74","2,639,170","2,194,440","27.70%","22.66%","36.29B","293.59M","286.64M","3.20","2.60%","N/A","16.18","2.84","2.84","14.19","2.70","7.49","43.50","8.55","4.16B","2.96B","833.08M","20.11%","45.06%","Dec 31","Jun 30, 2011","4.84%","18.39%","1.09","300.91","792.21M","12.31M","4.30%","13.20M","4.90","2,189,789","125.35","124.34","-0.81","17.39","394868670.15","-18.20"
"SPGH","none","44.80","none","none","none","none","none","none","28.38%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","UBS AG","13.70M","none","none","none","none","none","none","none","none","none","0","45.45","46.10","1.43","17.39","63539.10","-15.96"
"SPH","40.25","48.42","58.99","0.41","136,768","93,125","-12.54%","-17.58%","1.72B","35.42M","34.97M","3.41","7.20%","N/A","11.82","3.14","3.14","33.16","4.56","4.06","15.45","1.44","1.18B","179.05M","111.83M","9.50%","12.32%","Sep 25","Jun 25, 2011","9.24%","26.78%","2.54","84.35","161.45M","252.39K","0.70%","257.14K","1.20","75,474","46.51","46.50","-0.02","17.39","4373893.42","-17.41"
"SPIL","3.92","5.32","7.27","1.07","2,188,410","1,780,810","4.93%","-0.11%","3.32B","624.57M","553.26M","0.20","3.80%","Jul 24, 2008","3.10","0.26","0.26","3.25","0.78","1.72","20.86","1.64","2.03B","463.54M","159.35M","7.87%","8.52%","Dec 31","Jun 30, 2011","3.88%","8.21%","1.45","9.87","488.08M","6.53M","N/A","7.07M","3.00","1,694,246","5.21","4.59","-11.90","17.39","16137594.67","-29.29"
"SPIR","1.16","1.27","6.22","1.58","23,691","13,671","-77.55%","-82.59%","10.62M","8.36M","6.03M","N/A","N/A","Dec 26, 2000","1.06","-0.30","-0.30","8.59","0.63","1.22","N/A","0.15","71.74M","-1.67M","-2.43M","-3.39%","-4.90%","Dec 31","Jun 30, 2011","-5.41%","-25.27%","1.21","13.92","5.28M","4.82K","0.10%","13.18K","0.20","11,838","1.15","0.76","-33.91","17.39","79700.75","-51.31"
"SPLS","11.94","14.66","23.75","1.02","12,329,400","7,504,940","-28.14%","-33.18%","10.39B","709.19M","703.98M","0.40","2.70%","Apr 18, 2005","10.02","1.30","1.30","35.27","1.16","1.44","11.24","0.41","24.95B","2.08B","938.10M","3.76%","6.35%","Jan 29","Jul 30, 2011","7.36%","13.80%","1.57","32.18","823.12M","19.96M","3.10%","22.36M","2.00","7,654,337","14.27","14.41","0.98","17.39","166083649.66","-16.41"
"SPMD","1.16","1.90","12.63","N/A","115,476","63,263","-73.72%","-78.76%","29.46M","15.50M","9.65M","N/A","N/A","N/A","2.19","5.78","5.78","108.57","11.61","0.80","0.33","0.02","1.63B","441.00M","87.00M","5.45%","18.85%","Dec 31","Jun 30, 2011","6.34%","1,483.33%","2.27","6,279.41","180.00M","2.18M","17.40%","2.15M","20.30","76,112","1.80","1.96","8.89","17.39","72439.20","-8.50"
"SPN","22.19","26.32","42.87","1.89","2,151,960","4,075,200","-5.02%","-10.06%","2.10B","79.82M","77.09M","N/A","N/A","N/A","17.25","1.25","1.25","22.96","5.12","1.53","21.02","1.16","1.82B","444.29M","99.84M","5.50%","11.34%","Dec 31","Jun 30, 2011","4.19%","7.69%","1.53","87.28","408.27M","2.38M","3.40%","2.59M","2.70","4,584,541","26.77","29.71","10.98","17.39","137081272.85","-6.41"
"SPNC","4.12","7.82","7.90","1.46","174,733","190,312","67.09%","62.05%","262.64M","33.59M","32.40M","N/A","N/A","N/A","2.29","-0.35","-0.35","3.66","1.06","3.08","N/A","1.95","121.52M","13.12M","-11.77M","-9.68%","3.08%","Dec 31","Jun 30, 2011","2.37%","-14.60%","3.13","N/A","35.65M","1.75M","6.00%","1.65M","10.90","580,506","7.48","7.14","-4.55","17.39","1054410.72","-21.94"
"SPNS","2.26","3.56","4.74","1.88","8,639","5,425","44.13%","39.09%","78.49M","22.05M","N/A","N/A","N/A","Jun 16, 2003","1.75","0.29","0.29","2.55","0.75","2.03","12.28","1.41","55.40M","7.73M","6.51M","11.75%","12.51%","Dec 31","Jun 30, 2011","7.87%","19.14%","1.46","3.21","16.49M","8.68K","0.20%","8.60K","1.70","5,700","3.45","3.54","2.61","17.39","4830.00","-14.78"
"SPP","2.68","3.00","5.95","2.13","16,811","17,163","-39.88%","-44.92%","1.56B","520.40M","444.09M","N/A","N/A","Oct 27, 1999","3.62","-0.04","-0.04","14.00","0.70","0.82","N/A","0.21","7.27B","892.00M","-21.00M","-0.29%","6.60%","Sep 30","Jun 30, 2011","4.46%","-1.17%","1.14","150.58","362.00M","39.82K","N/A","40.51K","4.00","43,700","2.83","2.92","3.18","17.39","96061.52","-14.21"
"SPPI","4.13","9.24","11.36","1.27","1,008,980","662,562","117.93%","112.89%","491.54M","53.20M","46.74M","N/A","N/A","Sep 6, 2002","2.15","0.37","0.37","2.74","1.96","4.14","24.84","3.39","139.64M","35.24M","19.83M","14.20%","21.76%","Dec 31","Jun 30, 2011","10.41%","22.20%","1.81","0.02","104.44M","6.67M","N/A","9.38M","7.10","745,500","10.91","13.85","26.95","17.39","18792649.56","9.55"
"SPPRO","none","18.50","none","none","none","none","none","none","N/A","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","0","18.97","20.88","10.07","17.39","0.00","-7.32"
"SPR","14.27","16.37","26.49","1.08","1,644,980","1,176,900","-22.96%","-28.00%","2.34B","142.86M","101.61M","N/A","N/A","N/A","13.24","1.22","1.22","33.09","1.08","1.22","13.43","0.50","4.59B","478.30M","169.90M","3.77%","7.96%","Dec 31","Jun 30, 2011","4.86%","9.64%","3.99","63.46","154.10M","3.81M","N/A","3.59M","3.50","2,128,592","16.04","19.51","21.63","17.39","18213452.08","4.24"
"SPRD","8.59","25.32","25.36","1.25","1,236,380","1,049,360","78.69%","73.65%","1.23B","48.69M","32.19M","0.16","0.70%","N/A","5.08","2.03","2.03","10.80","5.24","4.62","12.48","2.20","520.03M","127.85M","109.51M","21.06%","22.33%","Dec 31","Jun 30, 2011","15.91%","56.67%","1.38","24.10","254.88M","2.45M","N/A","4.86M","1.80","1,851,851","27.25","24.75","-9.17","17.39","61524178.00","-26.57"
"SPRO","1.80","2.06","2.56","0.31","2,476","4,238","-13.81%","-18.85%","10.12M","4.92M","3.44M","0.05","2.40%","N/A","2.45","0.03","0.03","3.50","1.36","0.82","66.45","0.58","17.14M","1.22M","174.78K","1.02%","1.92%","Dec 31","Jun 30, 2011","1.10%","1.45%","1.43","N/A","6.69M","3.58K","0.10%","3.04K","2.10","11,300","2.05","1.7712","-13.60","17.39","7267.25","-30.99"
"SPRT","1.80","2.04","7.15","1.44","356,395","195,600","-60.39%","-65.43%","98.96M","48.51M","45.10M","N/A","N/A","N/A","1.67","-0.32","-0.32","1.07","1.24","1.19","N/A","1.89","50.92M","-13.96M","-14.87M","-29.18%","-29.08%","Dec 31","Jun 30, 2011","-9.82%","-17.58%","7.22","N/A","60.03M","2.38M","4.90%","2.20M","7.50","145,595","2.03","2.05","0.99","17.39","780346.21","-16.41"
"SPSC","11.59","18.44","19.63","N/A","65,444","29,225","40.76%","35.72%","220.58M","11.96M","10.74M","N/A","N/A","N/A","3.75","0.13","0.13","4.24","2.49","4.88","138.65","4.38","50.00M","3.81M","1.71M","3.42%","4.02%","Dec 31","Jun 30, 2011","2.17%","4.00%","4.12","N/A","29.79M","462.27K","N/A","441.38K","9.80","60,949","19.18","23.45","22.26","17.39","428922.34","4.87"
"SPTN","13.95","17.00","21.37","0.51","144,859","122,975","10.82%","5.78%","388.69M","22.86M","22.04M","0.26","1.50%","N/A","14.06","1.37","1.37","113.45","2.72","1.19","12.38","0.15","2.58B","101.42M","31.52M","1.22%","2.54%","Mar 26","Sep 10, 2011","5.20%","10.32%","1.38","55.55","62.08M","1.70M","7.80%","1.64M","11.40","98,919","16.56","18.03","8.88","17.39","1476622.08","-8.52"
"SPU","1.60","1.87","5.90","0.66","64,932","30,575","-68.03%","-73.07%","48.04M","25.69M","11.40M","N/A","N/A","N/A","4.99","0.83","0.83","3.77","2.96","0.37","2.25","0.51","93.76M","33.51M","20.54M","22.97%","32.71%","Dec 31","Jun 30, 2011","15.03%","21.65%","4.89","10.34","76.15M","689.53K","5.00%","737.78K","7.70","5,235","1.92","1.92","0.00","17.39","33131.52","-17.39"
"SPW","40.66","52.94","87.13","1.46","765,671","617,614","-22.51%","-27.55%","2.71B","51.11M","49.67M","1.00","1.80%","Oct 25, 2002","44.78","3.19","3.19","103.67","7.73","1.18","16.61","0.52","5.20B","487.00M","161.90M","3.12%","7.14%","Dec 31","Jul 2, 2011","3.93%","7.88%","1.43","54.36","395.10M","769.60K","1.80%","771.68K","1.10","562,500","51.70","63.40","22.63","17.39","52331877.40","5.24"
"SPWRA","6.60","10.03","23.36","1.96","680,859","691,075","-27.16%","-32.20%","979.48M","97.66M","33.87M","N/A","N/A","N/A","15.28","0.27","0.27","26.23","2.52","0.59","37.15","0.35","2.53B","233.61M","18.17M","0.88%","3.60%","Jan 2","Jul 3, 2011","1.69%","1.25%","1.68","54.90","245.79M","6.78M","29.10%","7.22M","9.00","693,563","9.08","","0.00","17.39","5119358.48","-17.39"
"SPWRB","5.99","9.38","22.10","2.06","280,782","170,862","-29.79%","-34.83%","916.00M","97.66M","33.87M","N/A","N/A","N/A","15.28","0.27","0.27","26.23","2.52","0.56","34.74","0.33","2.53B","233.61M","18.17M","0.88%","3.60%","Jan 2","Jul 3, 2011","1.69%","1.25%","1.68","54.90","245.79M","2.49M","14.90%","2.71M","8.00","154,206","8.62","0.00","-100.00","17.39","2200392.92","-117.39"
"SPXU","none","14.92","none","none","none","none","none","none","-11.33%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","ProShares","338.61M","none","none","none","none","none","none","none","none","none","16,627,889","15.51","13.85","-10.70","17.39","476014804.32","-28.10"
"SPY","none","124.30","none","none","none","none","none","none","-9.23%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","State Street Global Advisors","81.23B","none","none","none","none","none","none","none","none","none","289,053,783","122.002","124.99","2.45","17.39","47424383196.16","-14.94"
"SPYG","none","57.96","none","none","none","none","none","none","-5.21%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","State Street Global Advisors","180.19M","none","none","none","none","none","none","none","none","none","11,986","57.14","58.26","1.96","17.39","1894876.68","-15.43"
"SQI","10.50","14.76","18.45","N/A","80,863","173,714","22.56%","17.52%","324.91M","22.01M","14.62M","N/A","N/A","N/A","2.57","-0.06","-0.06","2.44","2.27","5.43","N/A","6.51","47.22M","7.21M","-1.18M","-0.98%","12.58%","Dec 31","Jun 30, 2011","4.53%","-1.19%","1.65","N/A","49.95M","608.39K","N/A","600.48K","12.10","52,034","14.80","14.60","-1.35","17.39","1738940.80","-18.74"
"SQM","43.00","57.62","58.24","0.60","772,005","751,950","N/A","none","15.17B","263.20M","92.56M","0.43","0.70%","Mar 31, 2008","6.79","1.69","1.69","7.59","2.23","8.26","34.14","7.40","2.00B","756.07M","444.22M","22.25%","29.60%","Dec 31","Jun 30, 2011","10.99%","26.31%","3.41","71.03","586.55M","1.26M","N/A","1.69M","1.30","451,582","56.78","57.34","0.99","17.39","47822500.76","-16.41"
"SQNM","4.40","4.54","8.71","0.86","1,991,320","4,912,910","-32.54%","-37.58%","450.27M","99.18M","89.68M","N/A","N/A","Jun 2, 2006","1.27","-0.89","-0.89","0.59","1.15","3.65","N/A","8.78","52.28M","-59.68M","-78.36M","-149.90%","-125.47%","Dec 31","Jun 30, 2011","-31.20%","-92.47%","5.70","4.04","114.36M","18.50M","20.90%","18.83M","17.30","3,243,587","4.59","4.18","-8.93","17.39","10839601.71","-26.33"
"SQNS","4.05","5.24","19.50","N/A","798,506","796,375","N/A","none","175.20M","33.44M","8.87M","N/A","N/A","N/A","2.51","-0.00","-0.00","3.44","1.85","2.11","N/A","1.81","97.72M","10.84M","21.00K","0.02%","6.37%","Dec 31","Jun 30, 2011","N/A","N/A","4.03","4.32","61.86M","563.74K","N/A","966.84K","0.90","339,865","5.04","4.18","-17.06","17.39","2585530.08","-34.46"
"SQQQ","none","19.79","none","none","none","none","none","none","-22.67%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","ProShares","86.60M","none","none","none","none","none","none","none","none","none","4,612,842","20.49","19.74","-3.66","17.39","111298360.62","-21.05"
"SR","2.26","2.60","3.79","1.51","43,788","18,488","-17.98%","-23.02%","75.59M","29.07M","16.15M","0.20","7.50%","N/A","1.73","0.11","0.11","22.97","0.02","1.52","23.64","0.11","665.45M","29.90M","3.19M","0.48%","1.25%","Jan 2","Jul 3, 2011","1.43%","6.69%","2.19","84.34","554.00K","299.40K","2.30%","320.20K","7.70","35,428","2.61","2.38","-8.81","17.39","146514.96","-26.21"
"SRCE","17.01","24.02","24.79","0.64","49,377","47,525","35.78%","30.74%","581.60M","24.21M","5.81M","0.64","2.60%","Aug 3, 2006","21.35","1.76","1.76","9.31","3.44","1.10","13.65","2.53","225.70M","N/A","42.63M","21.97%","37.14%","Dec 31","Sep 30, 2011","1.12%","8.91%","N/A","N/A","83.17M","562.66K","3.70%","542.64K","11.00","47,933","22.90","25.11","9.65","17.39","1940706.30","-7.74"
"SRCL","69.80","85.46","95.71","0.16","590,247","405,662","18.79%","13.75%","7.36B","86.11M","82.51M","N/A","N/A","Jun 1, 2007","14.22","2.49","2.49","18.31","0.67","5.92","34.32","4.63","1.57B","481.73M","217.88M","13.92%","26.95%","Dec 31","Jun 30, 2011","10.01%","19.77%","1.39","98.58","57.26M","4.39M","6.00%","4.11M","8.60","424,122","80.71","81.02","0.38","17.39","47276124.63","-17.01"
"SRDX","8.29","10.10","15.50","1.02","79,728","71,743","-17.24%","-22.28%","176.99M","17.52M","14.48M","N/A","N/A","Dec 7, 2000","9.01","-1.23","-1.23","3.80","1.96","1.09","N/A","2.61","66.18M","12.87M","-21.50M","-32.49%","8.47%","Sep 30","Jun 30, 2011","1.92%","-12.94%","6.73","N/A","34.35M","812.23K","N/A","846.80K","11.20","51,767","10.15","12.40","22.17","17.39","616815.50","4.77"
"SRE","44.78","54.19","55.97","0.43","1,505,650","1,188,640","1.98%","-3.06%","12.97B","239.41M","222.23M","1.92","3.50%","N/A","40.01","4.85","4.85","38.60","1.70","1.35","11.18","1.38","9.32B","2.52B","1.18B","12.67%","17.16%","Dec 31","Jun 30, 2011","3.28%","12.12%","0.71","101.93","408.00M","3.52M","1.60%","3.85M","2.50","2,066,462","52.00","53.19","2.29","17.39","106433600.00","-15.11"
"SRI","4.53","7.80","17.22","2.89","291,455","355,425","-25.64%","-30.68%","199.49M","25.58M","23.46M","N/A","N/A","N/A","3.92","0.45","0.45","29.31","1.43","1.84","17.33","0.26","704.35M","44.29M","11.31M","1.61%","3.51%","Dec 31","Jun 30, 2011","3.93%","11.77%","2.16","165.47","36.45M","1.38M","N/A","1.34M","5.20","358,993","7.27","8.22","13.07","17.39","3582161.64","-4.33"
"SRLS","2.58","2.90","4.97","2.13","41,562","10,325","-26.58%","-31.62%","56.17M","19.37M","11.96M","N/A","N/A","N/A","2.05","0.29","0.29","2.42","0.89","1.41","10.00","1.23","45.79M","5.71M","5.51M","12.04%","9.87%","Sep 30","Jun 30, 2011","6.65%","15.50%","8.90","0.10","17.16M","974.90K","7.60%","970.50K","18.00","14,800","2.75","2.80","1.82","17.39","68992.00","-15.58"
"SRS","none","41.62","none","none","none","none","none","none","-21.17%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","ProShares","178.64M","none","none","none","none","none","none","none","none","none","1,022,399","41.17","40.40","-1.87","17.39","55630427.29","-19.26"
"SRSL","6.40","7.09","11.07","0.80","64,455","41,625","-21.83%","-26.87%","105.75M","14.92M","10.21M","N/A","N/A","N/A","3.76","0.03","0.03","2.13","2.40","1.82","214.85","3.25","31.46M","1.41M","663.51K","2.11%","2.06%","Dec 31","Jun 30, 2011","0.71%","1.23%","11.77","N/A","35.78M","1.15M","N/A","1.18M","16.80","28,188","6.60","6.45","-2.27","17.39","302649.60","-19.67"
"SRT","2.31","2.39","6.00","2.30","39,644","59,475","-51.32%","-56.36%","36.02M","15.07M","10.98M","N/A","N/A","N/A","5.90","-1.55","-1.55","16.47","1.34","0.41","N/A","0.15","246.94M","2.05M","-23.25M","-9.41%","-5.90%","Dec 31","Jun 30, 2011","-7.00%","-23.56%","2.44","N/A","20.15M","34.45K","N/A","37.63K","2.00","119,182","2.45","2.29","-6.53","17.39","55174.00","-23.92"
"SRTY","none","16.45","none","none","none","none","none","none","-13.42%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","ProShares","60.44M","none","none","none","none","none","none","none","none","none","1,877,600","16.63","13.99","-15.87","17.39","41748417.64","-33.27"
"SRV","none","9.32","none","none","none","none","none","none","N/A","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","77,665","9.21","9.43","2.39","17.39","728354.43","-15.00"
"SRZ","3.25","5.25","12.44","5.89","1,013,970","740,450","50.86%","45.82%","335.48M","63.90M","50.53M","N/A","N/A","Oct 4, 2005","1.66","0.90","0.90","23.98","1.02","2.97","5.83","0.23","1.35B","58.82M","32.57M","3.89%","2.08%","Dec 31","Jun 30, 2011","1.84%","38.61%","0.68","525.39","65.13M","7.74M","N/A","7.31M","8.00","642,959","5.13","5.03","-1.95","17.39","4967563.68","-19.34"
"SSBI","5.00","5.50","7.02","0.56","3,338","1,950","-12.70%","-17.74%","26.09M","4.74M","N/A","0.36","6.40%","N/A","10.15","0.31","0.31","2.84","4.36","0.54","17.74","1.93","13.49M","N/A","1.48M","15.03%","29.16%","Dec 31","Jun 30, 2011","0.55%","3.61%","N/A","N/A","20.70M","1.42K","N/A","1.24K","0.40","0","5.60","5.65","0.89","17.39","0.00","-16.50"
"SSD","23.43","30.18","31.67","1.53","260,594","268,675","15.15%","10.11%","1.46B","48.28M","39.77M","0.50","1.60%","Nov 19, 2004","15.83","0.79","0.79","11.60","5.43","1.88","38.40","2.49","576.40M","93.56M","40.48M","6.81%","12.69%","Dec 31","Jun 30, 2011","5.36%","5.33%","6.17","N/A","262.01M","2.36M","N/A","2.39M","10.40","288,145","28.90","33.10","14.53","17.39","11152249.90","-2.86"
"SSE","1.65","1.80","6.21","0.20","4,645","2,050","-70.25%","-75.29%","4.85M","2.70M","2.15M","N/A","N/A","Apr 22, 2005","5.12","-0.69","-0.69","1.27","11.35","0.35","N/A","1.42","3.43M","N/A","-1.86M","-54.37%","-46.99%","Dec 31","Jun 30, 2011","-1.17%","-12.64%","N/A","N/A","30.63M","3.24K","0.10%","2.04K","0.30","0","2.22","1.80","-18.92","17.39","11994.66","-36.31"
"SSG","none","45.10","none","none","none","none","none","none","8.65%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","ProShares","29.04M","none","none","none","none","none","none","none","none","none","61,360","47.15","44.54","-5.54","17.39","5681905.05","-22.93"
"SSI","12.18","14.90","19.97","1.87","429,095","337,762","10.13%","5.09%","463.55M","31.11M","30.23M","0.36","2.20%","Feb 1, 2007","13.15","0.96","0.96","41.10","0.94","1.14","15.60","0.31","1.48B","118.34M","34.67M","2.34%","3.92%","Jan 29","Jul 30, 2011","4.63%","7.55%","2.21","13.89","29.35M","5.09M","16.20%","5.11M","11.20","392,437","14.93","12.54","-16.01","17.39","5841944.77","-33.40"
"SSL","38.15","46.29","60.39","1.43","329,200","262,488","2.94%","-2.10%","27.86B","601.92M","460.68M","2.71","5.80%","N/A","22.72","4.17","4.17","30.14","3.11","2.04","11.09","1.54","18.09B","4.87B","2.51B","13.90%","21.73%","Jun 30","Jun 30, 2011","11.57%","19.48%","2.19","14.67","1.87B","280.87K","N/A","274.64K","0.90","225,943","43.24","47.91","10.80","17.39","20580899.56","-6.59"
"SSN","1.09","2.45","4.75","1.65","593,288","508,288","107.63%","102.59%","212.17M","86.60M","80.72M","N/A","N/A","N/A","0.88","0.48","0.48","0.08","0.68","2.83","5.10","36.13","5.97M","2.92M","45.77M","792.88%","-102.45%","Jun 30","Jun 30, 2011","-6.37%","90.06%","18.74","0.04","58.45M","356.70K","N/A","333.43K","0.90","522,633","2.31","1.625","-29.65","17.39","3059509.53","-47.05"
"SSNC","13.28","15.53","21.95","N/A","155,650","127,838","-10.70%","-15.74%","1.20B","77.28M","33.24M","N/A","N/A","N/A","12.40","0.54","0.54","4.74","1.07","1.22","28.71","3.35","349.92M","128.05M","41.89M","11.97%","24.76%","Dec 31","Jun 30, 2011","4.27%","4.75%","1.88","21.25","82.64M","1.20M","4.80%","1.19M","7.10","124,822","15.25","16.05","5.25","17.39","2254666.75","-12.15"
"SSO","none","45.54","none","none","none","none","none","none","-7.78%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","ProShares","1.73B","none","none","none","none","none","none","none","none","none","23,814,022","43.78","45.53","4.00","17.39","1565767183.20","-13.40"
"SSP","6.36","8.06","10.56","2.94","318,695","300,588","-7.99%","-13.03%","461.98M","57.32M","31.43M","N/A","N/A","Jul 16, 2008","9.70","0.31","0.31","13.19","2.74","0.80","25.75","0.58","767.22M","69.26M","15.63M","2.71%","3.53%","Dec 31","Jun 30, 2011","2.16%","3.24%","3.03","N/A","156.97M","2.13M","N/A","2.28M","8.40","157,171","7.90","8.50","7.59","17.39","1552002.40","-9.80"
"SSRI","16.07","18.94","35.94","1.47","1,349,230","1,394,110","-19.44%","-24.48%","1.53B","80.56M","79.97M","N/A","N/A","N/A","12.53","5.17","5.17","2.44","4.99","1.44","3.66","7.50","193.96M","66.25M","414.71M","213.82%","19.27%","Dec 31","Jun 30, 2011","2.26%","50.85%","6.66","11.97","402.27M","491.16K","0.70%","1.77M","0.30","4,442,166","18.12","14.71","-18.82","17.39","44851819.92","-36.21"
"SSRX","10.01","11.84","20.00","1.46","78,094","63,375","-17.78%","-22.82%","259.46M","21.91M","13.81M","N/A","N/A","N/A","8.42","0.57","0.57","3.40","4.89","1.27","20.66","3.16","73.89M","16.22M","12.80M","17.33%","18.03%","Dec 31","Jun 30, 2011","4.49%","7.25%","14.88","N/A","107.24M","92.03K","N/A","79.83K","1.50","50,805","11.21","13.24","18.11","17.39","385085.92","0.72"
