"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Start Price","End Price","Company Return","Market Return","DCV","Delta Return"
"NBAN","25.21","28.00","31.75","0.93","2,737.88","4,533.33","4.17%","-10.76%","115.53M","4.13M","3.27M","0.15","0.50%","16-Mar-05","12.707","1.63","1.63","8.11","9.828","2.20","17.21","3.47","33.28M","N/A","6.95M","20.89%","52.36%","31-Dec","30-Jun-06","1.13%","13.95%","N/A","N/A","40.55M","3.71K","0.10%","621","1.8","4,002","27.80","28.35","1.98","2.40","105667.80","-0.42"
"NBD","26.01","26.62","27.10","N/A","4,837.88","4,955.56","-0.71%","-15.64%","N/A","N/A","N/A","N/A","N/A","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","34.48M","N/A","7.42M","94.26%","94.26%","31-Dec","30-Jun-06","6.73%","6.74%","1,136.539","N/A","69.34M","N/A","N/A","N/A","N/A","6,100","26.59","26.82","0.86","2.40","178153.00","-1.53"
"NBG","6.81","9.15","10.53","1.82","92,239.4","161,656","18.22%","3.29%","15.49B","1.69B","1.69B","0.76","8.30%","N/A","2.4","0.55","0.55","2.31","6.566","3.83","16.64","4.06","3.85B","N/A","754.38M","25.52%","63.41%","31-Dec","30-Jun-06","1.05%","19.34%","N/A","N/A","11.12B","671.30K","N/A","563.96K","6.3","140,500","9.15","9.25","1.09","2.40","925980.00","-1.31"
"NBH","12.91","14.18","14.53","-0.12","25,721.2","22,455.6","4.11%","-10.82%","293.60M","20.71M","20.71M","0.74","5.20%","N/A","14.52","0.231","0.231","1.079","0.001","0.97","61.39","13.08","22.33M","N/A","4.77M","42.09%","89.24%","31-Oct","30-Apr-06","2.56%","1.94%","5.647","N/A","19.00K","91.38K","N/A","94.14K","3.8","33,400","14.24","14.17","-0.49","2.40","283376.00","-2.89"
"NBIX","8.57","12.02","73.13","2.43","950,647","752,633","-76.60%","-91.53%","455.15M","37.87M","36.90M","N/A","N/A","N/A","9.554","-1.37","-1.37","2.889","6.188","1.29","N/A","4.34","107.58M","-36.33M","-51.11M","-47.51%","-52.36%","31-Dec","30-Jun-06","-6.38%","-13.93%","10.055","0.156","234.32M","6.64M","18.00%","6.13M","7.5","800,294","11.16","9.19","-17.65","2.40","8197845.84","-20.05"
"NBJ","13.96","14.80","16.75","0.4","2,916.67","2,766.67","-0.13%","-15.06%","46.19M","3.12M","0","0.71","4.80%","N/A","14.814","0.296","0.296","1.048","N/A","0.99","50.00","13.94","3.27M","N/A","922.75K","49.43%","88.77%","31-July","31-Jul-06","2.54%","2.27%","0.813","0.01","N/A","4.53K","N/A","9.76K","1.5","7,200","14.81","14.49","-2.16","2.40","29620.00","-4.56"
"NBL","35.71","48.59","51.71","1.16","1,438,850","1,268,490","21.48%","6.55%","8.58B","176.59M","172.76M","0.30","0.60%","15-Sep-05","20.806999","3.31","3.31","15.291","1.027","2.36","14.66","3.23","2.69B","2.05B","594.26M","22.09%","49.22%","31-Dec","30-Jun-06","10.10%","17.82%","1.044","0.577","181.39M","4.02M","2.30%","3.68M","2.8","1,005,700","47.45","53.50","12.75","2.40","56394325.00","10.35"
"NBN","18.40","19.04","24.50","0.71","3,262.12","12,577.8","-14.04%","-28.97%","46.69M","2.45M","1.66M","0.36","1.90%","N/A","15.976","1.364","1.364","9.389","4.936","1.19","13.96","2.00","23.24M","N/A","3.42M","14.71%","39.79%","30-June","30-Sep-06","N/A","N/A","N/A","N/A","12.10M","967","0.10%","967","0.4","2,200","18.85","18.73","-0.64","2.40","13195.00","-3.04"
"NBO","13.05","14.58","14.89","0.14","8,634.85","9,388.89","7.89%","-7.04%","81.27M","5.57M","5.57M","0.74","5.10%","N/A","14.298","0.197","0.197","1.092","N/A","1.03","74.01","13.48","6.09M","N/A","1.10M","36.49%","86.55%","31-Oct","30-Apr-06","2.53%","1.71%","2.297","N/A","N/A","22.43K","N/A","24.67K","2.8","18,400","14.75","14.50","-1.69","2.40","110625.00","-4.09"
"NBR","27.26","31.03","41.35","1.05","6,425,990","8,154,800","-9.73%","-24.66%","9.28B","299.08M","294.72M","N/A","N/A","18-Apr-06","10.979","3.182","3.182","15.148","4.258","2.90","9.75","2.09","4.54B","1.77B","993.57M","21.87%","30.26%","31-Dec","30-Sep-06","11.14%","29.01%","3.735","1.219","1.27B","16.57M","5.60%","16.98M","2.3","9,442,100","30.77","33.76","9.72","2.40","216633108.00","7.32"
"NBSC","5.58","7.72","10.28","0.66","5,269.7","3,744.44","35.44%","20.51%","71.05M","9.20M","5.34M","N/A","N/A","15-Apr-03","4.477","0.40","0.40","7.94","0.853","1.74","19.11","1.00","71.88M","7.42M","3.68M","5.12%","8.43%","31-Dec","01-Jul-06","7.18%","9.64%","2.938","0.137","7.85M","8.68K","0.10%","6.73K","1.2","2,850","7.55","8.04","6.49","2.40","8674.95","4.09"
"NBTB","21.02","24.62","25.01","1.02","59,472.7","73,466.7","7.18%","-7.75%","835.43M","33.93M","32.11M","0.76","3.10%","29-Nov-99","11.792","1.64","1.64","6.013","4.47","2.12","15.02","4.23","200.65M","N/A","55.29M","27.56%","48.20%","31-Dec","30-Sep-06","1.17%","15.11%","N/A","N/A","151.68M","1.18M","3.60%","1.30M","18.7","58,987","23.91","24.75","3.51","2.40","2100182.67","1.11"
"NBTF","19.51","20.00","22.00","0.81","492.424","566.667","-2.44%","-17.37%","64.68M","3.23M","1.20M","1.08","5.40%","N/A","17.587999","0.41","0.41","7.505","5.86","1.16","49.26","2.77","23.80M","N/A","1.29M","5.41%","19.08%","31-Dec","30-Sep-06","N/A","N/A","N/A","N/A","18.95M","323","N/A","323","2","1,806","19.76","19.61","-0.76","2.40","17784.00","-3.16"
"NBW","13.13","14.73","14.88","0.13","10,615.2","12,300","7.44%","-7.49%","82.11M","5.57M","0","0.71","4.80%","N/A","17.714001","0.266","0.266","1.298","0.001","0.83","55.38","11.32","7.24M","N/A","1.48M","39.47%","86.81%","31-Oct","30-Apr-06","2.45%","1.79%","5.187","N/A","6.00K","19.54K","N/A","14.45K","1.7","3,600","14.83","14.61","-1.48","2.40","77116.00","-3.88"
"NBY","19.57","20.59","25.49","0.77","17,640.9","32,466.7","-15.44%","-30.37%","244.36M","11.87M","10.05M","1.00","4.90%","10-Sep-02","16.087999","1.396","1.396","6.9","4.559","1.28","14.75","3.77","64.80M","N/A","13.13M","20.26%","41.24%","31-Dec","30-Sep-06","0.83%","8.46%","N/A","N/A","54.11M","588.26K","6.10%","626.98K","39.7","16,000","20.45","21.15","3.42","2.40","433540.00","1.02"
"NC","109.09","148.80","172.45","1.87","32,903","55,777.8","34.17%","19.24%","1.23B","8.24M","4.25M","1.92","1.30%","16-Jul-86","85.653999","7.70","7.70","391.128","13.598","1.76","19.32","0.39","3.22B","201.80M","58.70M","1.97%","3.05%","31-Dec","30-Jun-06","4.34%","8.49%","1.519","0.635","112.00M","181.12K","4.20%","195.00K","5.9","24,300","148.27","149.15","0.59","2.40","4388792.00","-1.81"
"NCA","9.25","9.95","10.25","0.06","24,350","24,688.9","1.02%","-13.91%","251.15M","25.24M","0","0.46","4.60%","N/A","10.169","0.45","0.45","0.525","N/A","0.97","22.31","18.87","13.24M","N/A","11.27M","85.10%","87.87%","31-Aug","28-Feb-06","2.81%","4.37%","3.81","0.003","N/A","11.84K","N/A","15.27K","0.5","21,600","10.03","9.98","-0.50","2.40","167501.00","-2.90"
"NCBC","18.90","19.64","28.50","0.23","5,510.94","1,475","-5.33%","-20.26%","106.23M","5.41M","4.70M","N/A","N/A","11-Aug-05","8.283","0.90","0.90","4.124","7.183","2.40","21.75","6.15","17.47M","N/A","4.16M","23.83%","57.10%","31-Dec","30-Jun-06","1.00%","12.55%","N/A","N/A","38.86M","3.63K","0.10%","3.63K","0.3","2,600","19.38","19.20","-0.93","2.40","74128.50","-3.33"
"NCC","31.55","36.94","40.00","0.76","2,671,420","2,629,080","15.08%","0.15%","22.23B","601.88M","591.16M","1.56","4.20%","27-Jul-99","21.476999","3.04","3.04","12.284","5.661","1.72","12.15","2.97","7.50B","N/A","1.88B","25.07%","51.35%","31-Dec","30-Sep-06","1.32%","14.56%","N/A","N/A","3.41B","14.63M","2.50%","14.26M","5.9","2,023,800","36.79","36.10","-1.88","2.40","105951521.00","-4.27"
"NCEM","5.62","7.90","11.54","1.43","4,621.21","3,644.44","15.33%","0.40%","55.17M","6.98M","3.55M","0.32","4.10%","06-Dec-96","3.197","0.32","0.32","0.108","2.479","2.50","25.00","74.39","750.00K","4.27M","2.20M","293.07%","-77.07%","31-Dec","30-Jun-06","9.90%","10.01%","4.084","N/A","17.31M","388","N/A","846","0.1","1,600","8.45","8.48","0.36","2.40","62031.45","-2.04"
"NCI","17.27","18.25","23.50","2.26","379,417","802,700","-12.34%","-27.27%","967.25M","53.00M","52.23M","N/A","N/A","02-Apr-98","8.573","0.89","0.89","12.616","0.269","2.04","20.62","1.46","652.98M","131.64M","47.90M","7.34%","15.20%","31-Dec","30-Sep-06","11.24%","11.45%","1.387","0.117","14.25M","4.76M","9.10%","5.09M","15.4","1,340,300","17.52","19.05","8.73","2.40","7004496.00","6.33"
"NCIT","10.30","11.50","16.25","0","18,589.4","29,377.8","-5.51%","-20.44%","153.26M","13.33M","5.91M","N/A","N/A","N/A","4.573","0.59","0.59","16.866","1.278","2.62","19.43","0.83","191.34M","13.77M","6.78M","3.54%","5.98%","31-Dec","30-Jun-06","8.95%","17.15%","2.724","N/A","17.03M","13.28K","0.20%","15.60K","1","11,078","12.45","13.49","8.35","2.40","1627339.50","5.95"
"NCL","13.40","14.08","15.25","0.25","9,301.52","8,788.89","-2.83%","-17.76%","179.04M","12.72M","N/A","0.67","4.80%","N/A","15.058","0.70","0.70","1.083","N/A","0.94","20.00","13.03","13.78M","N/A","8.95M","79.29%","83.62%","31-Aug","28-Feb-06","2.49%","3.80%","6.604","0.001","N/A","10.86K","N/A","13.74K","1.3","16,600","14.29","14.21","-0.56","2.40","57160.00","-2.96"
"NCO","13.95","15.40","15.93","0.04","7,587.88","9,622.22","6.06%","-8.87%","125.57M","8.15M","N/A","0.80","5.20%","N/A","15.833","0.81","0.81","1.212","N/A","0.98","19.11","12.74","9.88M","N/A","6.57M","80.67%","83.72%","31-Aug","28-Feb-06","2.59%","4.04%","3.133","0.003","N/A","8.86K","N/A","14.03K","1","2,400","15.57","16.06","3.15","2.40","837666.00","0.75"
"NCOC","4.54","4.97","12.18","2.05","25,754.5","18,944.4","-30.00%","-44.93%","78.25M","15.75M","8.46M","N/A","N/A","13-Jan-05","0.426","-1.20","-1.20","5.767","0.093","11.74","N/A","0.97","81.14M","3.79M","-16.84M","-19.66%","-12.98%","31-Dec","30-Jun-06","-9.23%","-137.51%","0.349","8.887","1.47M","80.75K","0.90%","66.90K","4.1","28,047","4.99","5.99","20.04","2.40","20838.24","17.64"
"NCOG","14.44","26.99","27.16","-0.21","211,358","264,444","50.70%","35.77%","874.56M","32.40M","30.32M","N/A","N/A","08-Dec-97","23.964001","1.09","1.09","35.605","0.632","1.13","24.74","0.77","1.15B","151.51M","35.71M","3.11%","8.83%","31-Dec","30-Jun-06","5.26%","4.76%","2.005","0.396","20.49M","1.14M","3.80%","1.25M","6.8","104,724","27.01","0.00","-100.00","2.40","9245171.87","-102.40"
"NCP","13.37","14.51","14.97","0.09","14,518.2","13,588.9","0.90%","-14.03%","188.12M","12.97M","N/A","0.71","4.90%","N/A","15.513","0.79","0.79","1.155","N/A","0.94","18.27","12.56","14.98M","N/A","10.29M","83.81%","83.68%","31-Aug","28-Feb-06","2.54%","4.08%","5.772","0.002","N/A","5.87K","N/A","12.53K","0.4","19,500","14.60","14.63","0.21","2.40","205860.00","-2.19"
"NCR","29.09","41.14","44.45","2.39","1,113,070","1,405,690","37.50%","22.57%","7.41B","180.20M","179.59M","N/A","N/A","24-Jan-05","11.77","1.94","1.94","33.41","4.223","3.34","21.16","1.17","6.05B","677.00M","358.00M","5.92%","7.26%","31-Dec","30-Sep-06","4.95%","15.48%","1.781","0.13","761.00M","3.56M","2.00%","4.54M","3","3,148,600","41.21","42.91","4.13","2.40","36306010.00","1.73"
"NCS","38.46","60.46","70.00","1.77","358,689","200,222","50.77%","35.84%","1.20B","19.83M","19.39M","N/A","N/A","23-Jul-98","24.259001","3.08","3.08","70.197","2.912","2.53","19.62","0.86","1.41B","157.04M","65.56M","4.64%","8.84%","29-Oct","30-Jul-06","6.97%","13.87%","1.864","1.18","57.74M","2.44M","12.60%","2.81M","6.6","183,200","58.86","55.18","-6.25","2.40","19935882.00","-8.65"
"NCST","5.53","5.77","16.88","0","33,372.7","16,622.2","N/A","none","105.45M","18.28M","5.78M","N/A","N/A","N/A","2.672","-0.49","-0.49","2.006","1.486","2.14","N/A","3.80","27.51M","-1.83M","-6.66M","-24.24%","-13.15%","31-Dec","30-Jun-06","N/A","N/A","8.469","N/A","27.16M","128.06K","N/A","159.61K","1.4","12,409","6.19","4.58","-26.01","2.40","102648.77","-28.41"
"NCT","22.16","29.50","29.92","1.06","178,862","193,933","13.29%","-1.64%","1.30B","44.00M","43.00M","2.60","8.80%","N/A","19.042","2.55","2.55","3.628","0.228","1.57","11.56","8.27","159.28M","N/A","112.08M","75.80%","82.17%","31-Dec","30-Jun-06","1.87%","13.00%","0.219","6.486","10.04M","1.90M","4.40%","2.21M","10.7","412,700","29.34","29.95","2.08","2.40","5292936.00","-0.32"
"NCTY","13.69","23.51","31.94","0.52","259,577","152,067","27.84%","12.91%","575.92M","24.50M","10.48M","N/A","N/A","N/A","5.857","1.27","1.27","4.521","3.401","4.02","18.58","5.26","109.80M","41.82M","31.55M","28.73%","26.51%","31-Dec","30-Jun-06","11.63%","25.35%","3.438","N/A","83.32M","2.07M","N/A","1.62M","5.7","85,407","23.48","27.50","17.12","2.40","2757772.96","14.72"
"NCU","12.95","13.73","14.70","-0.24","4,962.12","6,355.56","-1.93%","-16.86%","79.28M","5.77M","0","0.68","4.90%","N/A","14.725","0.752","0.752","1.072","N/A","0.93","18.26","12.82","6.19M","N/A","4.34M","85.31%","83.52%","31-Aug","28-Feb-06","2.51%","4.12%","3.664","0.003","N/A","7.13K","N/A","5.49K","1.4","2,700","13.83","13.94","0.80","2.40","121704.00","-1.60"
"NCV","14.42","16.11","16.58","0.66","183,235","164,578","6.13%","-8.80%","932.33M","57.87M","31.94M","1.50","9.30%","N/A","17.586","0.91","0.91","2.008","0","0.92","17.72","8.07","116.21M","N/A","52.62M","61.29%","88.65%","28-Feb","28-Feb-06","4.04%","4.52%","3.121","N/A","271","176.17K","N/A","228.75K","0.8","160,700","16.01","15.93","-0.50","2.40","2471944.00","-2.90"
"NCX","26.61","29.21","39.81","2.14","537,326","780,767","-17.83%","-32.76%","2.41B","82.55M","80.82M","0.36","1.20%","N/A","16.618999","-0.01","-0.01","76.547","1.332","1.78","N/A","0.39","6.32B","585.00M","-1.00M","-0.02%","4.53%","31-Dec","30-Sep-06","3.57%","-0.08%","1.21","1.424","110.00M","4.58M","N/A","4.16M","8.5","432,700","28.94","29.03","0.31","2.40","14802810.00","-2.09"
"NCZ","13.95","15.55","15.80","0.72","119,991","98,655.6","5.78%","-9.15%","899.93M","57.87M","N/A","1.39","8.90%","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","6.90","130.83M","N/A","65.03M","65.47%","88.22%","28-Feb","N/A","N/A","N/A","1.697","N/A","N/A","31.66K","N/A","25.60K","0.2","69,300","15.35","15.33","-0.13","2.40","1458250.00","-2.53"
"NDAQ","23.91","36.72","46.75","2.26","2,150,710","2,448,910","21.75%","6.82%","4.10B","111.66M","97.58M","N/A","N/A","N/A","11.803","0.61","0.61","15.17","16.662","3.16","60.39","2.83","1.47B","250.59M","80.29M","5.59%","12.51%","31-Dec","30-Sep-06","4.94%","10.78%","6.115","1.219","1.86B","7.16M","6.50%","7.18M","3","1,564,622","35.31","40.10","13.57","2.40","67988698.80","11.17"
"NDD","18.33","24.23","24.45","1.02","20,975.8","19,466.7","22.73%","7.80%","140.66M","5.81M","5.81M","1.20","4.90%","N/A","24.632999","5.716","5.716","1.034","N/A","0.99","4.24","23.52","6.00M","N/A","33.18M","586.43%","70.56%","31-Oct","30-Apr-06","N/A","N/A","1.489","N/A","N/A","2.89K","N/A","2.24K","0.1","21,500","24.22","25.44","5.04","2.40","372988.00","2.64"
"NDE","34.79","45.29","50.50","1.2","1,126,130","952,400","21.16%","6.23%","3.11B","68.65M","68.10M","1.92","4.20%","N/A","26.292","5.01","5.01","19.327","11.269","1.73","9.05","2.51","1.25B","N/A","339.57M","27.27%","100.00%","31-Dec","30-Jun-06","1.57%","21.16%","N/A","N/A","773.67M","10.44M","15.30%","9.46M","10.1","504,800","44.87","45.95","2.41","2.40","38659992.00","0.01"
"NDN","8.97","12.24","13.88","1.25","636,012","648,356","33.62%","18.69%","851.56M","69.57M","N/A","N/A","N/A","04-Apr-02","7.214","N/A","N/A","N/A","1.852","1.75","N/A","N/A","N/A","N/A","N/A","N/A","N/A","31-Dec","31-Dec-05","N/A","N/A","N/A","0.013","128.88M","5.74M","10.70%","6.38M","8.8","353,500","11.55","11.05","-4.33","2.40","8736420.00","-6.73"
"NDSN","35.66","45.64","57.81","1.61","183,473","114,444","22.29%","7.36%","1.54B","33.66M","30.92M","0.68","1.50%","13-Sep-00","12.179","2.64","2.64","26.692","0.597","3.82","17.30","1.75","895.05M","171.52M","90.71M","10.14%","16.05%","30-Oct","31-Jul-06","10.97%","21.54%","1.814","0.293","20.09M","1.21M","4.30%","1.26M","6.7","83,230","44.77","48.29","7.86","2.40","6320180.90","5.46"
"NE","58.51","68.72","86.16","1.3","3,066,400","4,526,510","7.38%","-7.55%","9.32B","135.69M","134.08M","0.16","0.20%","N/A","23.242001","4.59","4.59","13.93","1.251","3.05","14.97","5.06","1.90B","1.01B","633.50M","33.31%","39.63%","31-Dec","30-Sep-06","11.82%","21.81%","1.98","0.221","169.75M","5.65M","4.20%","6.25M","1.6","3,539,300","69.54","77.25","11.09","2.40","244829478.00","8.69"
"NEA","12.92","14.30","14.73","0.04","19,357.6","22,377.8","6.64%","-8.29%","264.76M","18.52M","0","0.71","5.00%","N/A","14.546","0.365","0.365","1.07","N/A","0.98","39.18","13.36","19.82M","N/A","6.75M","52.04%","90.44%","31-Oct","30-Apr-06","2.67%","2.47%","6.561","0.002","N/A","16.68K","N/A","16.21K","0.8","30,400","14.37","15.05","4.73","2.40","247164.00","2.33"
"NEBS","10.19","12.743","27.60","1.92","13,557.8","10,825","-50.91%","-65.84%","68.12M","5.35M","2.13M","0.12","0.90%","N/A","10.583","0.248","0.248","1.87","6.183","1.22","51.38","7.58","9.13M","N/A","1.24M","13.62%","30.17%","Financial","Savings & Loans","0.52%","2.91%","N/A","N/A","33.06M","12.17K","0.20%","7.45K","3.8","106","","","0.00","2.40","0.00","-2.40"
"NECB","10.75","11.30","11.45","0","14,924.2","13,133.3","N/A","none","149.44M","13.23M","N/A","N/A","N/A","N/A","3.322","0.14","0.14","0.837","6.662","3.39","81.29","13.45","11.07M","N/A","1.84M","16.63%","44.65%","31-Dec","30-Jun-06","N/A","N/A","N/A","N/A","88.11M","1.89K","N/A","9.54K","0.2","4,810","11.35","11.25","-0.88","2.40","0.00","-3.28"
"NEM","39.84","44.32","62.72","1.02","6,862,130","6,401,410","0.43%","-14.50%","19.93B","449.67M","441.89M","0.40","0.90%","09-Oct-87","19.785","1.24","1.24","10.999","3.311","2.26","35.74","4.08","4.92B","2.09B","575.00M","11.34%","29.93%","31-Dec","30-Jun-06","6.49%","6.79%","1.709","0.215","1.49B","13.96M","3.30%","13.36M","1.6","5,486,400","45.78","46.91","2.47","2.40","452755044.00","0.07"
"NEN","66.10","69.00","80.00","0.01","1,521.21","3,155.56","-13.21%","-28.14%","11.80M","171.00K","94.90K","2.80","3.70%","N/A","79.792","54.578","54.578","183.232","70.253","0.86","1.26","0.37","31.75M","17.49M","3.49M","29.79%","30.58%","31-Dec","31-Dec-05","5.20%","27.31%","4.032","7.664","12.05M","164","N/A","3.33K","0.2","1,700","78.50","80.00","1.91","2.40","102050.00","-0.49"
"NENG","1.07","2.048","3.25","3.8","154,936","127,567","58.91%","43.98%","79.02M","38.59M","31.53M","N/A","N/A","N/A","1.232","-0.43","-0.43","2.911","0.811","1.68","N/A","0.72","110.49M","-6.13M","-16.31M","-14.76%","-8.46%","30-Sep","30-Jun-06","-6.27%","-30.08%","3.156","0.002","31.29M","173.35K","0.50%","155.41K","0.7","80,729","2.06","2.35","14.08","2.40","292484.98","11.68"
"NEOG","17.48","20.65","25.22","2.54","14,940.9","26,244.4","9.96%","-4.97%","189.96M","9.20M","7.87M","N/A","N/A","02-Jan-04","9.024","0.94","0.94","8.958","0.594","2.30","21.90","2.52","75.88M","15.52M","8.36M","11.02%","16.80%","31-May","31-Aug-06","9.87%","11.92%","5.003","N/A","5.47M","33.31K","0.40%","24.15K","2.3","30,827","20.33","20.33","0.00","2.40","141639.11","-2.40"
"NEOL","4.32","7.03","12.67","4.1","359,650","638,133","-22.41%","-37.34%","195.98M","27.88M","20.76M","N/A","N/A","30-May-03","1.537","-1.47","-1.47","0.001","1.814","4.72","N/A","7,452.37","27.12K","-37.98M","-37.67M","N/A","-147306.01%","31-Dec","30-Jun-06","-46.86%","-89.83%","6.804","0.003","50.58M","7.04M","31.50%","5.45M","16.1","387,032","7.14","7.31","2.38","2.40","2649268.44","-0.02"
"NEP","0.94","1.32","3.15","2.51","11,439.4","31,433.3","-53.05%","-67.98%","16.26M","12.32M","6.30M","N/A","N/A","N/A","0.155","-0.561","-0.561","0.063","0.543","8.52","N/A","21.04","772.81K","-6.43M","-6.90M","N/A","-923.70%","Healthcare","Medical Instruments & Supplies","-42.34%","-134.82%","5.788","3.157","6.69M","40.83K","0.40%","40.37K","4.3","21,100","1.17","1.28","9.40","2.40","5499.00","7.00"
"NES","none","11.11","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","4,500","11.09","11.12","0.27","2.40","11090.00","-2.13"
"NEST","2.20","2.34","9.17","0.6","16,171.2","37,100","-61.64%","-76.57%","47.69M","20.38M","9.85M","N/A","N/A","21-Apr-03","0.201","-0.56","-0.56","0.372","0.595","11.44","N/A","6.46","7.26M","-6.95M","-10.98M","-151.32%","-150.39%","31-Dec","30-Jun-06","-20.72%","-182.53%","3.894","2.355","12.12M","270.30K","3.10%","230.34K","30","31,200","2.16","1.34","-37.96","2.40","752228.64","-40.36"
