"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Start Price","End Price","Company Return","Market Return","DCV","Delta Return"
"NXP","13.45","14.50","14.90","0.05","14,653.8","11,866.7","5.30%","-4.32%","237.48M","16.38M","N/A","0.68","4.80%","N/A","14.617","0.68","0.68","0.743","N/A","0.99","21.29","19.52","12.16M","N/A","11.16M","91.72%","93.92%","31-Mar","31-Mar-06","2.96%","4.66%","2.693","0.006","N/A","7.92K","N/A","9.11K","0.6","0","14.66","14.62","-0.27","1.55","382626.00","-1.82"
"NXPL","none","10.47","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","0","10.45","10.52","0.67","1.55","12540.00","-0.88"
"NXQ","13.05","14.05","14.09","0.11","19,364.6","16,450","5.32%","-4.30%","247.38M","17.61M","17.60M","0.64","4.60%","N/A","14.438","0.73","0.73","0.708","0.066","0.97","19.35","19.85","12.46M","N/A","12.79M","102.62%","92.83%","31-Mar","31-Mar-06","2.83%","5.04%","4.276","N/A","1.16M","14.43K","N/A","6.23K","0.7","0","14.16","13.98","-1.27","1.55","213816.00","-2.82"
"NXR","12.96","13.85","13.92","0","9,776.92","13,100","4.51%","-5.11%","179.55M","12.96M","12.96M","0.64","4.70%","N/A","14.288","0.71","0.71","0.701","N/A","0.97","19.42","19.82","9.09M","N/A","9.24M","101.64%","92.74%","31-Mar","31-Mar-06","2.83%","5.00%","18.572","0.001","N/A","6.78K","N/A","4.37K","0.7","0","13.97","13.90","-0.50","1.55","171831.00","-2.05"
"NXST","3.50","4.11","6.20","1.17","61,016.9","12,416.7","-3.29%","-12.91%","116.66M","28.39M","27.87M","N/A","N/A","N/A","-2.758","-0.70","-0.70","8.72","0.461","N/A","N/A","0.47","247.38M","86.07M","-19.70M","-7.97%","13.85%","31-Dec","30-Sep-06","3.27%","N/A","1.484","N/A","13.10M","94.24K","0.30%","112.94K","3.7","0","4.41","4.65","5.44","1.55","278129.88","3.90"
"NXTM","6.86","8.80","15.17","2.27","87,381.5","73,700","-34.81%","-44.43%","244.43M","27.78M","23.82M","N/A","N/A","N/A","3.343","-1.69","-1.69","0.718","2.804","2.63","N/A","15.75","15.52M","-33.68M","-36.59M","-235.80%","-246.69%","31-Dec","30-Sep-06","-33.37%","-66.37%","8.031","0.087","77.88M","1.54M","6.10%","1.52M","21.6","0","9.08","8.38","-7.71","1.55","1229059.72","-9.26"
"NXTY","10.76","12.41","14.24","1.83","18,590.8","22,550","-6.34%","-15.96%","103.72M","8.36M","7.61M","N/A","N/A","N/A","7.562","0.62","0.62","2.948","5.792","1.64","20.08","4.10","25.31M","N/A","5.66M","22.34%","56.22%","31-Dec","30-Sep-06","0.71%","8.93%","N/A","N/A","48.41M","8.21K","0.10%","6.47K","0.5","0","12.10","12.04","-0.50","1.55","65545.70","-2.04"
"NXXI","0.61","1.50","2.72","3.29","334,872","227,333","114.29%","104.67%","87.02M","58.01M","52.00M","N/A","N/A","N/A","0.47","-0.30","-0.30","0.268","0.188","3.19","N/A","7.41","11.75M","-8.27M","-13.29M","-113.14%","-90.49%","30-June","30-Sep-06","-22.37%","-57.42%","2.417","0.074","10.88M","596.03K","1.20%","588.50K","2.1","0","1.40","1.70","21.43","1.55","638733.20","19.88"
"NXY","none","52.66","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","0.95","none","none","none","none","-1.1%","N/A","0","0","none","none","none","none","none","none","none","none","none","0","55.00","55.00","0.00","1.55","60291000.00","-1.55"
"NXZ","15.64","16.61","17.30","0.35","22,749.2","22,883.3","1.90%","-7.72%","486.91M","29.31M","29.28M","0.92","5.50%","N/A","15.709","0.77","0.77","1.238","N/A","1.06","21.68","13.42","36.28M","N/A","22.45M","77.74%","91.49%","31-Oct","30-Apr-06","3.01%","4.11%","4.636","0.003","N/A","57.63K","N/A","45.76K","2.7","0","16.70","16.91","1.26","1.55","494320.00","-0.29"
"NY","none","72.87","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares Trust","413.72M","none","none","none","none","none","none","none","none","none","0","73.51","74.94","1.95","1.55","962981.00","0.40"
"NYB","15.69","16.09","18.23","1.25","1,515,170","1,129,680","-5.02%","-14.64%","4.75B","295.15M","259.96M","1.00","6.20%","18-Feb-04","12.578","0.78","0.78","2.318","0.914","1.28","20.71","7.40","641.92M","N/A","216.38M","33.71%","58.99%","31-Dec","30-Sep-06","0.80%","6.21%","N/A","N/A","269.81M","23.69M","8.50%","20.75M","20.7","0","16.18","16.10","-0.49","1.55","20702310.00","-2.04"
"NYC","none","81.15","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares Trust","100.52M","none","none","none","none","none","none","none","none","none","0","82.04","83.83","2.18","1.55","566076.00","0.64"
"NYER","2.15","2.28","3.34","1.77","24,850.8","26,133.3","-13.96%","-23.58%","9.07M","3.98M","2.29M","N/A","N/A","12-Jan-00","2.095","0.18","0.18","16.415","0.299","1.09","12.60","0.14","65.30M","986.60K","766.09K","1.17%","0.69%","30-June","30-Sep-06","1.97%","9.65%","2.507","0.052","1.19M","8.96K","0.30%","1.98K","0.3","1,000","2.25","2.19","-2.67","1.55","35307.00","-4.21"
"NYH","13.44","15.07","15.50","-0.1","3,380","1,983.33","7.03%","-2.59%","38.49M","2.55M","0","0.70","4.60%","N/A","15.335","3.90","3.90","4.832","0.056","0.98","3.87","3.12","12.34M","N/A","9.95M","95.99%","87.49%","30-Sep","30-Jun-06","N/A","N/A","N/A","N/A","142.10K","4.40K","N/A","2.14K","1","0","15.33","14.88","-2.94","1.55","19929.00","-4.48"
"NYM","23.85","33.30","35.44","0.74","21,401.5","15,283.3","27.20%","17.58%","294.27M","8.84M","4.32M","0.32","1.00%","N/A","29.726999","3.19","3.19","22.338","19.768","1.12","10.44","1.50","196.22M","51.31M","29.09M","14.83%","25.69%","31-Dec","30-Sep-06","2.87%","11.75%","4.07","0.381","174.71M","192.25K","2.90%","213.26K","8.9","0","33.36","36.60","9.71","1.55","1037496.00","8.17"
"NYMX","1.81","3.40","5.95","3.87","81,686.2","56,583.3","53.85%","44.23%","94.99M","27.94M","14.57M","N/A","N/A","N/A","0.026","-0.12","-0.12","0.016","0.009","130.77","N/A","895.43","106.08K","-684.18K","-827.32K","N/A","-764.11%","31-Dec","30-Sep-06","-13.47%","-113.77%","0.146","0.819","243.30K","311.50K","N/A","15.72K","2.6","0","3.54","3.40","-3.95","1.55","64640.40","-5.50"
"NYNY","4.12","6.48","8.83","4.83","268,497","266,250","16.97%","7.35%","174.18M","26.88M","22.16M","N/A","N/A","28-Jun-01","-1.185","-0.57","-0.57","3.761","0.346","N/A","N/A","1.75","99.74M","5.48M","-15.26M","-13.74%","4.83%","31-Dec","30-Sep-06","4.33%","N/A","0.906","N/A","9.29M","1.00M","4.70%","1.19M","6.8","0","6.70","8.67","29.40","1.55","879917.70","27.86"
"NYT","21.54","23.21","28.98","0.88","1,420,080","1,313,050","-16.51%","-26.13%","3.34B","143.79M","133.03M","0.70","2.90%","02-Jul-98","10.709","1.21","1.21","23.41","0.269","2.15","19.23","0.98","3.39B","548.21M","180.22M","5.16%","11.10%","25-Dec","24-Sep-06","5.62%","11.84%","0.894","1.001","38.69M","15.29M","10.80%","14.81M","11.7","0","24.09","24.36","1.12","1.55","32526318.00","-0.42"
"NYX","48.22","101.20","112.00","-0.04","3,055,900","7,838,820","84.84%","75.22%","15.81B","156.20M","154.86M","N/A","N/A","N/A","10.267","0.89","0.89","10.079","4.979","9.86","113.45","10.04","1.57B","634.29M","139.23M","8.85%","29.48%","31-Dec","30-Sep-06","11.75%","11.59%","1.985","N/A","777.65M","16.31M","10.60%","15.52M","7.9","10,300","96.60","97.20","0.62","1.55","525378420.00","-0.92"
"NZF","14.32","15.91","16.14","0.14","43,066.2","38,033.3","9.57%","-0.05%","641.41M","40.32M","40.30M","0.88","5.50%","N/A","15.227","0.63","0.63","1.167","N/A","1.04","25.46","13.63","47.04M","N/A","25.19M","70.59%","91.14%","31-Oct","30-Apr-06","2.86%","3.56%","3.952","0.004","N/A","70.69K","N/A","79.50K","1.8","0","15.98","16.17","1.19","1.55","431460.00","-0.36"
"NZH","13.76","15.15","15.19","-0.05","27,507.7","23,066.7","7.98%","-1.64%","365.30M","24.11M","N/A","0.79","5.20%","N/A","15.032","0.55","0.55","1.078","N/A","1.01","27.50","14.06","25.99M","N/A","13.29M","71.90%","90.34%","31-Aug","31-Aug-06","2.64%","3.38%","3.618","0.004","N/A","21.07K","N/A","24.31K","0.9","0","15.14","15.50","2.38","1.55","451172.00","0.83"
"NZR","14.70","15.75","16.81","0.4","4,115.38","5,050","2.81%","-6.81%","65.85M","4.18M","0","0.77","4.90%","N/A","14.761","0.17","0.17","1.056","0.093","1.07","93.20","14.91","4.42M","N/A","706.74K","33.81%","88.97%","31-May","31-May-06","2.58%","1.57%","39.628","N/A","390.28K","11.73K","N/A","7.25K","3.4","0","16.10","16.10","0.00","1.55","35420.00","-1.55"
"NZT","19.06","24.45","33.37","1.47","305,931","233,383","-25.32%","-34.94%","5.99B","245.12M","245.07M","1.28","5.40%","09-Apr-97","3.02","-0.10","-0.10","15.83","0.759","8.10","N/A","1.54","3.88B","1.46B","-24.09M","-0.62%","25.57%","30-June","30-Sep-06","13.98%","-2.14%","0.633","3.038","186.07M","175.45K","N/A","391.35K","0.6","0","24.67","26.92","9.12","1.55","5360791.00","7.57"
"NZW","14.50","15.26","16.65","0.05","1,421.54","1,383.33","4.30%","-5.32%","31.48M","2.06M","2.06M","0.77","5.10%","N/A","14.935","0.367","0.367","1.095","0.11","1.02","41.58","13.95","2.26M","N/A","756.77K","52.19%","88.48%","31-July","31-Jul-06","2.60%","2.49%","0.746","N/A","227.98K","7.18K","N/A","4.26K","4","0","","","0.00","1.55","0.00","-1.55"
"NZX","14.41","16.55","17.95","0.24","3,383.08","14,800","2.09%","-7.53%","32.52M","1.97M","0","0.75","4.80%","N/A","14.712","0.277","0.277","1.066","N/A","1.13","59.75","15.55","2.10M","N/A","544.79K","43.59%","88.07%","31-May","31-May-06","2.58%","2.05%","3.951","0.005","N/A","4.32K","N/A","5.15K","2.2","0","16.14","16.95","5.02","1.55","48420.00","3.47"
"O","21.25","26.80","27.74","1.12","608,835","507,017","18.06%","8.44%","2.68B","99.84M","97.20M","1.51","5.70%","03-Jan-05","11.444","1.13","1.13","2.627","1.136","2.33","23.80","11.87","224.40M","204.93M","88.09M","47.20%","66.23%","31-Dec","30-Sep-06","4.69%","8.90%","3.63","0.768","113.37M","4.67M","4.80%","4.92M","10.4","0","27.62","27.70","0.29","1.55","18237486.00","-1.26"
"OAKF","24.23","27.87","33.59","0.28","11,703.1","16,266.7","-15.52%","-25.14%","148.83M","5.34M","4.45M","0.76","2.70%","02-Jun-98","17.549999","2.37","2.37","9.016","3.977","1.59","11.77","3.00","49.63M","N/A","13.25M","26.69%","57.96%","31-Dec","30-Sep-06","1.07%","14.09%","N/A","N/A","21.24M","5.85K","0.20%","3.54K","0.8","0","28.70","28.02","-2.37","1.55","194299.00","-3.92"
"OATS","11.50","15.27","20.60","1.37","415,058","260,133","26.41%","16.79%","450.43M","29.50M","24.09M","N/A","N/A","02-Dec-99","4.489","0.47","0.47","40.034","2.206","3.40","32.49","0.39","1.17B","51.71M","14.20M","1.21%","2.04%","31-Dec","30-Sep-06","3.68%","11.91%","1.043","1.295","65.09M","3.49M","12.20%","3.88M","12.1","0","14.86","14.38","-3.23","1.55","4824997.42","-4.78"
"OB","25.75","27.53","28.01","0","1,540,780","416,667","N/A","none","2.75B","100.00M","N/A","N/A","N/A","N/A","16.952999","174.33","174.33","1,996.25","5.711","1.62","0.16","1.15","2.40B","N/A","207.80M","8.73%","14.21%","31-Dec","30-Sep-06","N/A","N/A","3.848","0.394","571.10M","N/A","N/A","N/A","N/A","0","27.60","28.00","1.45","1.55","5922960.00","-0.10"
"OBAS","2.48","3.70","5.40","1.59","23,678.5","33,466.7","-24.64%","-34.26%","49.78M","13.45M","9.41M","N/A","N/A","N/A","3.239","-0.46","-0.46","1.235","1.114","1.14","N/A","3.02","16.51M","-4.70M","-6.16M","-37.35%","-35.19%","31-Dec","30-Sep-06","-6.28%","-13.54%","2.37","N/A","14.98M","1.52K","N/A","1.43K","0.1","0","3.65","3.80","4.11","1.55","36244.50","2.56"
"OBCI","0.72","2.62","4.08","-3.42","91,878.5","224,183","215.66%","206.04%","15.66M","5.98M","2.24M","N/A","N/A","25-Sep-02","0.972","0.02","0.02","3.463","0.015","2.70","109.17","0.76","20.48M","1.35M","142.79K","0.70%","2.71%","31-Dec","30-Sep-06","1.77%","2.70%","1.549","2.066","91.10K","1.06K","0.10%","1.91K","0.2","0","2.68","2.13","-20.52","1.55","111195.88","-22.07"
"OC","25.60","30.00","30.59","0","396,911","312,100","N/A","none","1.66B","55.34M","55.28M","N/A","N/A","N/A","-140.542007","12.15","12.15","121.028","26.473","N/A","2.47","0.25","6.70B","814.00M","714.00M","10.66%","8.66%","31-Dec","30-Sep-06","4.12%","N/A","1.464","N/A","1.47B","N/A","N/A","N/A","N/A","0","31.25","29.90","-4.32","1.55","13984375.00","-5.87"
"OCAS","24.50","28.88","32.88","0.99","300,289","233,383","-0.76%","-10.38%","1.76B","60.99M","60.12M","0.36","1.30%","23-Jul-99","24.143999","3.43","3.43","26.856","0.305","1.19","8.41","1.04","1.68B","331.40M","220.10M","13.09%","18.68%","31-Dec","30-Sep-06","3.41%","15.34%","1.36","0.135","18.60M","2.57M","4.30%","2.84M","8.1","0","29.15","29.81","2.26","1.55","8702645.05","0.72"
"OCCF","3.41","4.8936","6.48","2.78","9,224.62","4,300","-18.64%","-28.26%","29.42M","6.01M","5.62M","N/A","N/A","31-Jul-02","4.906","-0.035","-0.035","7.538","N/A","1.00","N/A","0.66","44.49M","1.27M","-205.99K","-0.46%","-0.60%","31-Oct","31-Jul-06","-0.15%","-0.70%","4.103","0.005","N/A","1.10K","N/A","9.73K","0.1","0","","","0.00","1.55","0.00","-1.55"
"OCCX","1.56","1.87","12.85","7.23","74,703.1","47,383.3","-75.90%","-85.52%","94.67M","50.63M","14.89M","N/A","N/A","N/A","1.258","-5.44","-5.44","0.009","0.399","1.49","N/A","252.77","374.54K","-14.95M","-233.10M","N/A","-5074.97%","31-Dec","30-Sep-06","-5.54%","-135.84%","4.493","N/A","20.20M","1.52M","3.10%","1.65M","21.1","0","2.00","1.57","-21.50","1.55","170960.00","-23.05"
"OCFC","20.55","22.03","24.83","1.29","28,116.9","26,850","-7.71%","-17.33%","272.18M","12.36M","7.91M","0.80","3.60%","20-May-02","11.095","1.58","1.58","7.189","2.992","1.99","13.91","3.27","83.15M","N/A","18.92M","22.75%","35.28%","31-Dec","30-Sep-06","0.93%","13.83%","N/A","N/A","36.97M","301.74K","2.60%","325.39K","10.5","0","21.59","22.93","6.21","1.55","744919.77","4.66"
"OCN","8.37","15.07","16.35","2.73","491,958","238,683","76.05%","66.43%","949.47M","63.00M","31.17M","N/A","N/A","21-Nov-97","8.569","2.81","2.81","6.655","7.329","1.76","5.36","2.26","419.25M","N/A","194.41M","46.37%","60.39%","31-Dec","30-Sep-06","12.06%","44.05%","N/A","N/A","461.75M","4.11M","6.80%","3.75M","7","0","14.95","15.86","6.09","1.55","3239665.00","4.54"
"OCNW","1.60","15.80","21.00","-1.21","17,185.5","16,400","162.50%","152.88%","115.92M","7.34M","5.90M","N/A","N/A","13-Mar-06","-2.218","-0.33","-0.33","8.738","0.771","N/A","N/A","1.89","61.44M","4.22M","-2.35M","1.78%","2.43%","25-Dec","24-Sep-06","6.38%","6.44%","2.383","N/A","5.66M","78.19K","1.10%","0","7.1","0","15.73","16.50","4.90","1.55","230680.45","3.35"
"OCPI","1.71","1.92","3.97","3.24","158,303","236,800","-17.95%","-27.57%","217.67M","113.37M","19.91M","N/A","N/A","N/A","1.7","0.04","0.04","0.582","1.298","1.13","50.53","3.31","65.81M","4.28M","4.37M","6.63%","-0.53%","30-Sep","30-Jun-06","0.09%","2.30%","16.111","N/A","147.10M","966.67K","1.10%","1.02M","14.2","0","1.93","1.64","-15.03","1.55","164364.59","-16.57"
"OCR","35.30","39.08","62.50","2.11","1,762,200","767,600","-31.33%","-40.95%","4.75B","121.43M","117.71M","0.09","0.20%","28-Jun-96","25.778","1.35","1.35","56.393","2.3","1.52","28.95","0.73","6.51B","777.04M","162.10M","2.49%","9.82%","31-Dec","30-Sep-06","5.64%","6.14%","3.192","0.949","279.29M","10.00M","8.50%","10.60M","5.5","0","40.00","38.63","-3.42","1.55","55956000.00","-4.97"
"ODC","12.83","18.00","18.04","1.13","7,876.92","10,366.7","25.07%","15.45%","121.73M","6.76M","4.97M","0.48","2.80%","11-Sep-06","10.828","0.73","0.73","30.059","3.823","1.66","24.73","0.59","205.21M","15.85M","5.26M","2.56%","4.06%","31-July","31-Jul-06","4.10%","7.15%","2.792","0.481","25.85M","1.68K","N/A","910","0.2","0","17.42","16.88","-3.10","1.55","80132.00","-4.65"
"ODFL","23.73","27.37","39.50","1.48","453,392","293,867","7.08%","-2.54%","1.02B","37.28M","26.76M","N/A","N/A","01-Dec-05","10.722","1.86","1.86","33.398","2.23","2.55","14.70","0.82","1.25B","190.13M","69.42M","5.58%","10.05%","31-Dec","30-Sep-06","10.23%","19.00%","1.9","0.688","83.14M","2.30M","8.30%","2.56M","6","0","26.95","24.07","-10.69","1.55","15639543.15","-12.23"
"ODP","28.29","40.12","46.52","1.36","2,085,740","1,659,720","37.82%","28.20%","11.17B","278.41M","276.77M","N/A","N/A","05-Apr-99","8.982","1.65","1.65","51.619","1.181","4.47","24.26","0.75","14.89B","1.06B","487.36M","3.27%","5.17%","31-Dec","30-Sep-06","7.90%","17.89%","1.178","0.25","328.92M","6.87M","2.50%","7.46M","3.8","0","37.32","38.17","2.28","1.55","145174800.00","0.73"
"ODSY","11.86","11.94","20.62","1.7","336,212","304,733","-33.74%","-43.36%","410.19M","34.35M","33.06M","N/A","N/A","13-Aug-03","5.409","0.47","0.47","12.143","1.994","2.21","25.57","0.99","415.15M","46.96M","15.84M","3.89%","8.90%","31-Dec","30-Sep-06","10.59%","8.96%","2.233","0","68.51M","2.60M","7.80%","2.45M","6","0","12.47","13.26","6.34","1.55","5610302.88","4.79"
"OEF","none","64.73","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares Trust","3.21B","none","none","none","none","none","none","none","none","none","0","65.16","66.08","1.41","1.55","23822496.00","-0.13"
"OEH","30.21","42.26","43.43","1.95","201,717","162,717","33.57%","23.95%","1.78B","42.15M","15.60M","0.10","0.20%","N/A","19.487","0.91","0.91","11.435","2.508","2.17","46.24","3.89","457.39M","116.98M","36.83M","8.05%","15.05%","31-Dec","30-Sep-06","3.23%","4.92%","1.057","0.833","105.69M","957.79K","N/A","947.09K","5","0","42.87","47.32","10.38","1.55","13782705.00","8.83"
"OFC","34.91","48.40","49.85","1.36","375,966","294,450","35.20%","25.58%","2.07B","42.82M","40.16M","1.24","2.60%","N/A","16.679001","0.77","0.77","8.644","0.252","2.90","62.61","5.89","351.64M","190.43M","18.92M","14.20%","31.99%","31-Dec","30-Sep-06","3.37%","5.56%","1.953","1.97","10.81M","2.65M","6.30%","2.54M","5.4","0","50.45","50.47","0.04","1.55","24216000.00","-1.51"
"OFG","11.28","11.59","14.50","1.88","109,769","78,350","-13.51%","-23.13%","283.22M","24.44M","21.20M","0.56","4.90%","29-Dec-04","11.575","0.54","0.54","3.367","1.612","1.00","21.31","3.41","82.94M","N/A","13.41M","21.96%","33.02%","31-Dec","30-Sep-06","N/A","N/A","N/A","N/A","39.40M","2.07M","9.80%","2.02M","14.8","0","11.61","12.95","11.54","1.55","1061154.00","10.00"
"OFI","2.50","3.23","4.24","2.09","40,655.4","24,800","-17.39%","-27.01%","49.29M","15.26M","9.78M","N/A","N/A","N/A","0.348","0.28","0.28","10.842","0.094","9.28","11.41","0.30","163.97M","14.87M","4.50M","2.74%","8.01%","2-Oct","02-Jul-06","14.19%","158.14%","2.274","7.648","1.44M","15.05K","0.10%","21.57K","0.6","0","3.00","2.84","-5.33","1.55","230100.00","-6.88"
"OFIX","35.00","43.75","48.48","1.68","118,546","77,350","19.70%","10.08%","717.15M","16.39M","14.49M","N/A","N/A","N/A","23.035","-0.45","-0.45","20.509","2.264","1.90","N/A","2.18","329.48M","29.95M","-7.25M","-2.20%","2.88%","31-Dec","30-Sep-06","1.30%","-1.96%","3.709","0.883","37.11M","29.85K","0.20%","64.21K","0.2","0","43.50","50.00","14.94","1.55","2352915.00","13.40"
"OFLX","14.55","20.19","26.14","0.93","9,109.23","1,783.33","31.96%","22.34%","204.99M","10.15M","3.19M","N/A","N/A","N/A","2.818","0.46","0.46","7.337","1.114","7.16","43.70","2.75","74.50M","16.26M","4.69M","6.30%","21.21%","31-Dec","30-Sep-06","23.49%","17.93%","2.034","N/A","11.32M","61.47K","2.20%","71.14K","5.9","0","20.20","20.68","2.38","1.55","12120.00","0.83"
"OFSI","9.57","10.16","11.42","0","40,835.7","8,050","N/A","none","115.09M","11.33M","N/A","0.04","0.40%","N/A","3.504","1.24","1.24","3.384","0.822","2.90","8.18","4.71","24.42M","N/A","9.17M","37.56%","57.46%","31-Dec","30-Sep-06","N/A","N/A","N/A","N/A","9.31M","95.30K","2.00%","0","0.7","0","10.11","10.42","3.07","1.55","24729.06","1.52"
"OGE","26.34","38.96","40.11","0.47","394,128","314,100","43.98%","34.36%","3.55B","91.14M","89.11M","1.36","3.50%","16-Jun-98","16.955999","3.22","3.22","53.435","0.007","2.30","12.08","0.73","4.85B","623.80M","226.20M","6.10%","9.01%","31-Dec","30-Sep-06","5.18%","15.57%","0.983","0.898","600.00K","3.37M","3.70%","3.26M","8.4","0","39.28","40.00","1.83","1.55","13767640.00","0.29"
"OGN","none","22.55","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","0","23.00","22.55","-1.96","1.55","0.00","-3.50"
"OHB","11.00","13.79","21.48","1.55","71,949.2","56,766.7","-28.29%","-37.91%","254.59M","18.46M","4.73M","0.08","0.60%","N/A","16.025","3.15","3.15","53.81","0.502","0.86","4.37","0.26","992.10M","103.10M","59.16M","5.96%","10.20%","30-June","30-Sep-06","6.42%","22.10%","12.727","1.994","9.28M","1.24M","27.50%","1.14M","14.2","0","14.03","18.80","34.00","1.55","684664.00","32.45"
